agent,ticker,fold_id,metric,n,mean,std,median,q25,q75,min,max
ppo_standalone,QQQ,test_legacy,annualized_volatility,3,0.013383618298837363,0.0023979501221945347,0.013426953783321505,0.012195623959228106,0.014593280380688693,0.010964294135134708,0.015759606978055878
ppo_standalone,QQQ,test_legacy,sharpe_ratio,3,-0.43021364724168415,0.07235599730451024,-0.42797940276321383,-0.465820146814806,-0.3934900254293271,-0.5036608908663982,-0.3590006480954404
ppo_standalone,QQQ,test_legacy,max_drawdown,3,0.027589232239671652,0.0027377278487546557,0.027653420538357953,0.026236697596781156,0.0289738610319053,0.024819974655204358,0.03029430152545265
ppo_standalone,QQQ,test_legacy,var_95,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ppo_standalone,QQQ,test_legacy,var_95_violation_rate,3,0.01020408163265306,0.0,0.01020408163265306,0.01020408163265306,0.01020408163265306,0.01020408163265306,0.01020408163265306
ppo_standalone,QQQ,test_legacy,capital_preservation_rate_95pct_hwm,3,0.9746643591197048,0.0004952153193130156,0.9743938037674987,0.9743785815279169,0.9748148590353898,0.9743633592883351,0.9752359143032808
ppo_standalone,SPY,test_legacy,final_portfolio_value,24,992731.7270911444,7441.699346856351,993196.2346043625,985288.3694467235,1000000.0,984709.5398984859,1000000.0
ppo_standalone,SPY,test_legacy,annualized_return,24,-0.001879185596315719,0.0019240717921035946,-0.0017584528039574613,-0.003803840661394596,0.0,-0.0039543631713697585,0.0
ppo_standalone,SPY,test_legacy,annualized_volatility,24,0.00448983675790087,0.0046605958244239215,0.0038885740394863752,0.0,0.00863864212568876,0.0,0.0105232817667764
ppo_standalone,SPY,test_legacy,sharpe_ratio,24,-0.21423400440702345,0.22491443943788791,-0.16739318546008866,-0.4411605983964142,0.0,-0.509455745431894,0.0
ppo_standalone,SPY,test_legacy,max_drawdown,24,0.010446171669226748,0.01067573256559921,0.010181116827598646,0.0,0.02085877204604447,0.0,0.021456000666315478
ppo_standalone,SPY,test_legacy,var_95,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ppo_standalone,SPY,test_legacy,var_95_violation_rate,24,0.0052721088435374154,0.005396696979542018,0.00510204081632653,0.0,0.01020408163265306,0.0,0.011224489795918367
ppo_standalone,SPY,test_legacy,capital_preservation_rate_95pct_hwm,24,0.9905427572815131,0.009667836010649598,0.9908675351410781,0.9810489100079429,1.0,0.9804725661693371,1.0
ppo_standalone,SPY,wf_2022_2023,final_portfolio_value,4,986359.1255932604,5456.419297506266,985714.3474470989,982867.1028516144,989206.3701887449,980738.3018874722,993269.5055913714
ppo_standalone,SPY,wf_2022_2023,annualized_return,4,-0.007202600919622341,0.002888317227288828,-0.007541827630651958,-0.009050645921020162,-0.0056937826292541354,-0.010180196235058486,-0.003546552182126962
ppo_standalone,SPY,wf_2022_2023,annualized_volatility,4,0.014796204187455548,0.004606408822066652,0.015155657935195275,0.011452650992641662,0.018499211130009158,0.009781265757035952,0.019092235122395686
ppo_standalone,SPY,wf_2022_2023,sharpe_ratio,4,-0.4785068601051711,0.08853302764301273,-0.49585428971796364,-0.54132566184613,-0.43303548797700475,-0.5590940457482004,-0.3632248152365565
ppo_standalone,SPY,wf_2022_2023,max_drawdown,4,0.023592711320683385,0.00968298177300014,0.02433285766796256,0.01716541408736391,0.030760154901282033,0.01244882652674828,0.03325630342006014
ppo_standalone,SPY,wf_2022_2023,var_95,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ppo_standalone,SPY,wf_2022_2023,var_95_violation_rate,4,0.02974947807933194,0.012217849593653055,0.02922755741127349,0.02139874739039666,0.03757828810020877,0.016701461377870562,0.04384133611691023
ppo_standalone,SPY,wf_2022_2023,capital_preservation_rate_95pct_hwm,4,0.9817628113212559,0.00569868725025778,0.9811305977978042,0.9782335201564628,0.9846598889625973,0.9757942555989909,0.988995794090424
