agent,ticker,fold_id,metric,n,mean,std,median,q25,q75,min,max
ppo_standalone,,,var_95_violation_rate,21,0.004518950437317783,0.0053566222154333674,0.0,0.0,0.01020408163265306,0.0,0.011224489795918367
ppo_standalone,,,capital_preservation_rate_95pct_hwm,21,0.9918937911440182,0.009597640783000584,1.0,0.981048917812962,1.0,0.9804725661693371,1.0
ppo_with_uncertainty_guard,SPY,wf_2022_2023,final_portfolio_value,4,1061041.132243487,75248.85551866065,1066203.489353158,1013945.5872943859,1113299.034302259,972426.1834686449,1139331.3667989867
ppo_with_uncertainty_guard,SPY,wf_2022_2023,annualized_return,4,0.031174242341960694,0.03860453424713881,0.03413262900204236,0.007241484718097474,0.05806538662590558,-0.014602562356283497,0.07103427372004156
ppo_with_uncertainty_guard,SPY,wf_2022_2023,annualized_volatility,4,0.1185326968130335,0.06436180550121517,0.1267105302851888,0.0799374810228732,0.1653057460753491,0.03991144794271754,0.18079827873903884
ppo_with_uncertainty_guard,SPY,wf_2022_2023,sharpe_ratio,4,0.1260162284390162,0.3481773231543908,0.22205487725818734,0.023786168353119447,0.3242849373440841,-0.3685702084532416,0.42852536769293176
ppo_with_uncertainty_guard,SPY,wf_2022_2023,max_drawdown,4,0.13651767994421282,0.06403626335461678,0.14135159844586598,0.09876806504281557,0.17910121334726323,0.059309240660773255,0.20405828222434608
ppo_with_uncertainty_guard,SPY,wf_2022_2023,var_95,4,-0.011773557642020637,0.006414079106273155,-0.013045538102273466,-0.01682492204721373,-0.007994173697080376,-0.017222896971817645,-0.003780257391717967
ppo_with_uncertainty_guard,SPY,wf_2022_2023,var_95_violation_rate,4,0.05010438413361169,0.0,0.05010438413361169,0.05010438413361169,0.05010438413361169,0.05010438413361169,0.05010438413361169
ppo_with_uncertainty_guard,SPY,wf_2022_2023,capital_preservation_rate_95pct_hwm,4,0.9919564343774999,0.016087131245000108,1.0,0.9919564343774999,1.0,0.9678257375099998,1.0
ppo_with_uncertainty_guard,,,final_portfolio_value,18,1208789.858621909,305710.03880218987,1000000.0,1000000.0,1593782.0412753636,1000000.0,1712228.7479784512
ppo_with_uncertainty_guard,,,annualized_return,18,0.0443615321349307,0.06484186573516769,0.0,0.0,0.12726849519622185,0.0,0.14830893631553424
ppo_with_uncertainty_guard,,,annualized_volatility,18,0.05070956127119825,0.07412998685380259,0.0,0.0,0.14070380814204647,0.0,0.16685874842228124
ppo_with_uncertainty_guard,,,sharpe_ratio,18,0.2759930958500271,0.4068951345603323,0.0,0.0,0.750921264646661,0.0,1.0577831603635273
ppo_with_uncertainty_guard,,,max_drawdown,18,0.06080826067845275,0.08865226318626951,0.0,0.0,0.17595024693283134,0.0,0.19657889916503268
ppo_with_uncertainty_guard,,,var_95,18,-0.0048718053849395645,0.007134865713270082,0.0,-0.013497887603117386,0.0,-0.016082485804833447,0.0
ppo_with_uncertainty_guard,,,var_95_violation_rate,18,0.016666666666666666,0.0242535625036333,0.0,0.0,0.05,0.0,0.05
ppo_with_uncertainty_guard,,,capital_preservation_rate_95pct_hwm,18,0.9988200901861036,0.001719718681113017,1.0,0.9965666775338622,1.0,0.9963355926159755,1.0
stop_loss_10pct,IWM,,final_portfolio_value,1,931647.2612469158,0.0,931647.2612469158,931647.2612469158,931647.2612469158,931647.2612469158,931647.2612469158
stop_loss_10pct,IWM,,annualized_return,1,-0.017666122283916345,0.0,-0.017666122283916345,-0.017666122283916345,-0.017666122283916345,-0.017666122283916345,-0.017666122283916345
stop_loss_10pct,IWM,,annualized_volatility,1,0.17895063670943906,0.0,0.17895063670943906,0.17895063670943906,0.17895063670943906,0.17895063670943906,0.17895063670943906
stop_loss_10pct,IWM,,sharpe_ratio,1,-0.09960297015887389,0.0,-0.09960297015887389,-0.09960297015887389,-0.09960297015887389,-0.09960297015887389,-0.09960297015887389
stop_loss_10pct,IWM,,max_drawdown,1,0.30683659060079327,0.0,0.30683659060079327,0.30683659060079327,0.30683659060079327,0.30683659060079327,0.30683659060079327
stop_loss_10pct,IWM,,var_95,1,-0.0191988762938351,0.0,-0.0191988762938351,-0.0191988762938351,-0.0191988762938351,-0.0191988762938351,-0.0191988762938351
stop_loss_10pct,IWM,,var_95_violation_rate,1,0.04995004995004995,0.0,0.04995004995004995,0.04995004995004995,0.04995004995004995,0.04995004995004995,0.04995004995004995
stop_loss_10pct,IWM,,capital_preservation_rate_95pct_hwm,1,0.9316472612469158,0.0,0.9316472612469158,0.9316472612469158,0.9316472612469158,0.9316472612469158,0.9316472612469158
stop_loss_10pct,QQQ,,final_portfolio_value,1,1182816.6264402429,0.0,1182816.6264402429,1182816.6264402429,1182816.6264402429,1182816.6264402429,1182816.6264402429
stop_loss_10pct,QQQ,,annualized_return,1,0.04317418968113305,0.0,0.04317418968113305,0.04317418968113305,0.04317418968113305,0.04317418968113305,0.04317418968113305
stop_loss_10pct,QQQ,,annualized_volatility,1,0.17590093969230786,0.0,0.17590093969230786,0.17590093969230786,0.17590093969230786,0.17590093969230786,0.17590093969230786
stop_loss_10pct,QQQ,,sharpe_ratio,1,0.24029509066754126,0.0,0.24029509066754126,0.24029509066754126,0.24029509066754126,0.24029509066754126,0.24029509066754126
stop_loss_10pct,QQQ,,max_drawdown,1,0.41573748994271364,0.0,0.41573748994271364,0.41573748994271364,0.41573748994271364,0.41573748994271364,0.41573748994271364
stop_loss_10pct,QQQ,,var_95,1,-0.01968934656394339,0.0,-0.01968934656394339,-0.01968934656394339,-0.01968934656394339,-0.01968934656394339,-0.01968934656394339
stop_loss_10pct,QQQ,,var_95_violation_rate,1,0.04995004995004995,0.0,0.04995004995004995,0.04995004995004995,0.04995004995004995,0.04995004995004995,0.04995004995004995
stop_loss_10pct,QQQ,,capital_preservation_rate_95pct_hwm,1,0.9755540737820542,0.0,0.9755540737820542,0.9755540737820542,0.9755540737820542,0.9755540737820542,0.9755540737820542
stop_loss_10pct,SPY,,final_portfolio_value,1,1241163.8735734443,0.0,1241163.8735734443,1241163.8735734443,1241163.8735734443,1241163.8735734443,1241163.8735734443
stop_loss_10pct,SPY,,annualized_return,1,0.055896422562270745,0.0,0.055896422562270745,0.055896422562270745,0.055896422562270745,0.055896422562270745,0.055896422562270745
stop_loss_10pct,SPY,,annualized_volatility,1,0.13315861901566214,0.0,0.13315861901566214,0.13315861901566214,0.13315861901566214,0.13315861901566214,0.13315861901566214
stop_loss_10pct,SPY,,sharpe_ratio,1,0.4084604612124035,0.0,0.4084604612124035,0.4084604612124035,0.4084604612124035,0.4084604612124035,0.4084604612124035
stop_loss_10pct,SPY,,max_drawdown,1,0.29947383870941024,0.0,0.29947383870941024,0.29947383870941024,0.29947383870941024,0.29947383870941024,0.29947383870941024
stop_loss_10pct,SPY,,var_95,1,-0.014456390032071553,0.0,-0.014456390032071553,-0.014456390032071553,-0.014456390032071553,-0.014456390032071553,-0.014456390032071553
stop_loss_10pct,SPY,,var_95_violation_rate,1,0.04995004995004995,0.0,0.04995004995004995,0.04995004995004995,0.04995004995004995,0.04995004995004995,0.04995004995004995
stop_loss_10pct,SPY,,capital_preservation_rate_95pct_hwm,1,0.9951186923772685,0.0,0.9951186923772685,0.9951186923772685,0.9951186923772685,0.9951186923772685,0.9951186923772685
stop_loss_10pct,,,final_portfolio_value,2,1241164.2149577918,0.0028865184579551875,1241164.2149577918,1241164.2139372535,1241164.2159783302,1241164.212916715,1241164.2169988686
stop_loss_10pct,,,annualized_return,2,0.05589649567655229,6.182057955715333e-10,0.05589649567655229,0.05589649545798353,0.055896495895121044,0.05589649523941478,0.0558964961136898
stop_loss_10pct,,,annualized_volatility,2,0.13315860053286066,8.147416125361954e-08,0.13315860053286066,0.1331585717273947,0.13315862933832662,0.13315854292192875,0.13315865814379257
stop_loss_10pct,,,sharpe_ratio,2,0.4084610379172513,2.45523021542682e-07,0.4084610379172513,0.40846095111175457,0.40846112472274804,0.40846086430625783,0.40846121152824477
stop_loss_10pct,,,max_drawdown,2,0.29947376868995956,4.349417986275241e-08,0.29947376868995956,0.2994737533124448,0.2994737840674743,0.29947373793493004,0.2994737994449891
stop_loss_10pct,,,var_95,2,-0.014456164363977564,7.652304064393314e-10,-0.014456164363977564,-0.014456164634527369,-0.014456164093427759,-0.014456164905077173,-0.014456163822877954
stop_loss_10pct,,,var_95_violation_rate,2,0.04995004995004995,0.0,0.04995004995004995,0.04995004995004995,0.04995004995004995,0.04995004995004995,0.04995004995004995
stop_loss_10pct,,,capital_preservation_rate_95pct_hwm,2,0.9951186923772686,0.0,0.9951186923772686,0.9951186923772686,0.9951186923772686,0.9951186923772686,0.9951186923772686
stop_loss_5pct,IWM,,final_portfolio_value,1,1194561.4390478013,0.0,1194561.4390478013,1194561.4390478013,1194561.4390478013,1194561.4390478013,1194561.4390478013
stop_loss_5pct,IWM,,annualized_return,1,0.045772224172554624,0.0,0.045772224172554624,0.045772224172554624,0.045772224172554624,0.045772224172554624,0.045772224172554624
stop_loss_5pct,IWM,,annualized_volatility,1,0.17646586293559796,0.0,0.17646586293559796,0.17646586293559796,0.17646586293559796,0.17646586293559796,0.17646586293559796
stop_loss_5pct,IWM,,sharpe_ratio,1,0.2536215334051736,0.0,0.2536215334051736,0.2536215334051736,0.2536215334051736,0.2536215334051736,0.2536215334051736
stop_loss_5pct,IWM,,max_drawdown,1,0.23066871534110567,0.0,0.23066871534110567,0.23066871534110567,0.23066871534110567,0.23066871534110567,0.23066871534110567
stop_loss_5pct,IWM,,var_95,1,-0.017751934037534056,0.0,-0.017751934037534056,-0.017751934037534056,-0.017751934037534056,-0.017751934037534056,-0.017751934037534056
stop_loss_5pct,IWM,,var_95_violation_rate,1,0.04995004995004995,0.0,0.04995004995004995,0.04995004995004995,0.04995004995004995,0.04995004995004995,0.04995004995004995
stop_loss_5pct,IWM,,capital_preservation_rate_95pct_hwm,1,0.9653286662580717,0.0,0.9653286662580717,0.9653286662580717,0.9653286662580717,0.9653286662580717,0.9653286662580717
stop_loss_5pct,QQQ,,final_portfolio_value,1,1256471.7880757854,0.0,1256471.7880757854,1256471.7880757854,1256471.7880757854,1256471.7880757854,1256471.7880757854
stop_loss_5pct,QQQ,,annualized_return,1,0.05915989864745822,0.0,0.05915989864745822,0.05915989864745822,0.05915989864745822,0.05915989864745822,0.05915989864745822
stop_loss_5pct,QQQ,,annualized_volatility,1,0.1633677993773234,0.0,0.1633677993773234,0.1633677993773234,0.1633677993773234,0.1633677993773234,0.1633677993773234
stop_loss_5pct,QQQ,,sharpe_ratio,1,0.35181957408415476,0.0,0.35181957408415476,0.35181957408415476,0.35181957408415476,0.35181957408415476,0.35181957408415476
