agent,annualized_return,annualized_volatility,bootstrap_paths,capital_preservation_rate_95pct_hwm,device,final_portfolio_value,fold_id,max_drawdown,mc_dropout,mc_passes,meets_95pct_preservation_goal,seed,sharpe_ratio,ticker,timesteps,uncertainty_mode,var_95,var_95_violation_rate
ppo_with_uncertainty_guard_epistemic,0.002646563201595458,0.008526289839676843,32,0.9934535919740353,cpu,1010331.6009537998,test_legacy,0.010683121927926198,0.1,20,True,29,0.3099845373836613,BA,50000,epistemic,0.0,0.026530612244897958
ppo_with_uncertainty_guard_epistemic,-0.010083690629550082,0.05569691116617704,32,0.9375447497901325,cpu,961353.1993464127,test_legacy,0.1441312597510045,0.1,20,False,37,-0.18196424753514684,BA,50000,epistemic,-0.0049995474831218785,0.05
ppo_with_uncertainty_guard_epistemic,-0.014787703903444221,0.04737955730041932,32,0.9239200033340754,cpu,943709.2293846434,test_legacy,0.14232215173211693,0.1,20,False,42,-0.31444114157945713,BA,50000,epistemic,-0.004317988442152565,0.05
ppo_with_uncertainty_guard_epistemic,0.040805188482084045,0.33819264001477123,32,0.8236259359803082,cpu,1168282.4572797685,test_legacy,0.4815566303861889,0.1,20,False,53,0.11825986076814414,BA,50000,epistemic,-0.03341707523056696,0.05
ppo_with_uncertainty_guard_epistemic,0.05933829340591301,0.33764366639305793,32,0.8228171535278808,cpu,1251287.356552033,test_legacy,0.4826574181572444,0.1,20,False,67,0.17072565052963865,BA,50000,epistemic,-0.03242194033866097,0.05
ppo_with_uncertainty_guard_epistemic,-0.012719218936381015,0.09318906738001925,32,0.8867554749100733,cpu,951437.8696427372,test_legacy,0.17536181522953687,0.1,20,False,89,-0.1373635262684417,BA,50000,epistemic,-0.009087092683802745,0.05
ppo_with_uncertainty_guard_epistemic,-0.0189515782708677,0.030637308472494934,32,0.9282929620265449,cpu,928292.9620265448,test_legacy,0.11695714419470737,0.1,20,False,7,-0.6245118416040224,BLK,50000,epistemic,-0.0031416640477862855,0.05
ppo_with_uncertainty_guard_epistemic,0.1254351910815285,0.23067703808235981,32,0.9094693061233252,cpu,1583360.064375915,test_legacy,0.23769500795028609,0.1,20,False,13,0.5122734236264415,BLK,50000,epistemic,-0.021331877108720664,0.05
ppo_with_uncertainty_guard_epistemic,0.12129228859728017,0.26257668813047264,32,0.9094519581275987,cpu,1560813.549753304,test_legacy,0.2962701300134185,0.1,20,False,19,0.43599369336920824,BLK,50000,epistemic,-0.024939575466568886,0.05
ppo_with_uncertainty_guard_epistemic,-0.00684788085205549,0.011154745042059683,32,0.9736316321760262,cpu,973631.6321760262,test_legacy,0.033675046008277865,0.1,20,True,23,-0.6160012952457777,BLK,50000,epistemic,-3.104073613826586e-05,0.05
