date,portfolio_value,seed,agent
2024-04-23,984709.5398984859,19,ppo_standalone
2024-04-24,984709.5398984859,19,ppo_standalone
2024-04-25,984709.5398984859,19,ppo_standalone
2024-04-26,984709.5398984859,19,ppo_standalone
2024-04-29,984709.5398984859,19,ppo_standalone
2024-04-30,984709.5398984859,19,ppo_standalone
2024-05-01,984709.5398984859,19,ppo_standalone
2024-05-02,984709.5398984859,19,ppo_standalone
2024-05-03,984709.5398984859,19,ppo_standalone
2024-05-06,984709.5398984859,19,ppo_standalone
2024-05-07,984709.5398984859,19,ppo_standalone
2024-05-08,984709.5398984859,19,ppo_standalone
2024-05-09,984709.5398984859,19,ppo_standalone
2024-05-10,984709.5398984859,19,ppo_standalone
2024-05-13,984709.5398984859,19,ppo_standalone
2024-05-14,984709.5398984859,19,ppo_standalone
2024-05-15,984709.5398984859,19,ppo_standalone
2024-05-16,984709.5398984859,19,ppo_standalone
2024-05-17,984709.5398984859,19,ppo_standalone
2024-05-20,984709.5398984859,19,ppo_standalone
2024-05-21,984709.5398984859,19,ppo_standalone
2024-05-22,984709.5398984859,19,ppo_standalone
2024-05-23,984709.5398984859,19,ppo_standalone
2024-05-24,984709.5398984859,19,ppo_standalone
2024-05-28,984709.5398984859,19,ppo_standalone
2024-05-29,984709.5398984859,19,ppo_standalone
2024-05-30,984709.5398984859,19,ppo_standalone
2024-05-31,984709.5398984859,19,ppo_standalone
2024-06-03,984709.5398984859,19,ppo_standalone
2024-06-04,984709.5398984859,19,ppo_standalone
2024-06-05,984709.5398984859,19,ppo_standalone
2024-06-06,984709.5398984859,19,ppo_standalone
2024-06-07,984709.5398984859,19,ppo_standalone
2024-06-10,984709.5398984859,19,ppo_standalone
2024-06-11,984709.5398984859,19,ppo_standalone
2024-06-12,984709.5398984859,19,ppo_standalone
2024-06-13,984709.5398984859,19,ppo_standalone
2024-06-14,984709.5398984859,19,ppo_standalone
2024-06-17,984709.5398984859,19,ppo_standalone
2024-06-18,984709.5398984859,19,ppo_standalone
2024-06-20,984709.5398984859,19,ppo_standalone
2024-06-21,984709.5398984859,19,ppo_standalone
2024-06-24,984709.5398984859,19,ppo_standalone
2024-06-25,984709.5398984859,19,ppo_standalone
2024-06-26,984709.5398984859,19,ppo_standalone
2024-06-27,984709.5398984859,19,ppo_standalone
2024-06-28,984709.5398984859,19,ppo_standalone
2024-07-01,984709.5398984859,19,ppo_standalone
2024-07-02,984709.5398984859,19,ppo_standalone
2024-07-03,984709.5398984859,19,ppo_standalone
2024-07-05,984709.5398984859,19,ppo_standalone
2024-07-08,984709.5398984859,19,ppo_standalone
2024-07-09,984709.5398984859,19,ppo_standalone
2024-07-10,984709.5398984859,19,ppo_standalone
2024-07-11,984709.5398984859,19,ppo_standalone
2024-07-12,984709.5398984859,19,ppo_standalone
2024-07-15,984709.5398984859,19,ppo_standalone
2024-07-16,984709.5398984859,19,ppo_standalone
2024-07-17,984709.5398984859,19,ppo_standalone
2024-07-18,984709.5398984859,19,ppo_standalone
2024-07-19,984709.5398984859,19,ppo_standalone
2024-07-22,984709.5398984859,19,ppo_standalone
2024-07-23,984709.5398984859,19,ppo_standalone
2024-07-24,984709.5398984859,19,ppo_standalone
2024-07-25,984709.5398984859,19,ppo_standalone
2024-07-26,984709.5398984859,19,ppo_standalone
2024-07-29,984709.5398984859,19,ppo_standalone
2024-07-30,984709.5398984859,19,ppo_standalone
2024-07-31,984709.5398984859,19,ppo_standalone
2024-08-01,984709.5398984859,19,ppo_standalone
2024-08-02,984709.5398984859,19,ppo_standalone
2024-08-05,984709.5398984859,19,ppo_standalone
2024-08-06,984709.5398984859,19,ppo_standalone
2024-08-07,984709.5398984859,19,ppo_standalone
2024-08-08,984709.5398984859,19,ppo_standalone
2024-08-09,984709.5398984859,19,ppo_standalone
2024-08-12,984709.5398984859,19,ppo_standalone
2024-08-13,984709.5398984859,19,ppo_standalone
2024-08-14,984709.5398984859,19,ppo_standalone
2024-08-15,984709.5398984859,19,ppo_standalone
2024-08-16,984709.5398984859,19,ppo_standalone
2024-08-19,984709.5398984859,19,ppo_standalone
2024-08-20,984709.5398984859,19,ppo_standalone
2024-08-21,984709.5398984859,19,ppo_standalone
2024-08-22,984709.5398984859,19,ppo_standalone
2024-08-23,984709.5398984859,19,ppo_standalone
2024-08-26,984709.5398984859,19,ppo_standalone
2024-08-27,984709.5398984859,19,ppo_standalone
2024-08-28,984709.5398984859,19,ppo_standalone
2024-08-29,984709.5398984859,19,ppo_standalone
2024-08-30,984709.5398984859,19,ppo_standalone
2024-09-03,984709.5398984859,19,ppo_standalone
2024-09-04,984709.5398984859,19,ppo_standalone
2024-09-05,984709.5398984859,19,ppo_standalone
2024-09-06,984709.5398984859,19,ppo_standalone
2024-09-09,984709.5398984859,19,ppo_standalone
2024-09-10,984709.5398984859,19,ppo_standalone
2024-09-11,984709.5398984859,19,ppo_standalone
2024-09-12,984709.5398984859,19,ppo_standalone
2024-09-13,984709.5398984859,19,ppo_standalone
2024-09-16,984709.5398984859,19,ppo_standalone
2024-09-17,984709.5398984859,19,ppo_standalone
2024-09-18,984709.5398984859,19,ppo_standalone
2024-09-19,984709.5398984859,19,ppo_standalone
2024-09-20,984709.5398984859,19,ppo_standalone
2024-09-23,984709.5398984859,19,ppo_standalone
2024-09-24,984709.5398984859,19,ppo_standalone
2024-09-25,984709.5398984859,19,ppo_standalone
2024-09-26,984709.5398984859,19,ppo_standalone
2024-09-27,984709.5398984859,19,ppo_standalone
2024-09-30,984709.5398984859,19,ppo_standalone
2024-10-01,984709.5398984859,19,ppo_standalone
2024-10-02,984709.5398984859,19,ppo_standalone
2024-10-03,984709.5398984859,19,ppo_standalone
2024-10-04,984709.5398984859,19,ppo_standalone
2024-10-07,984709.5398984859,19,ppo_standalone
2024-10-08,984709.5398984859,19,ppo_standalone
2024-10-09,984709.5398984859,19,ppo_standalone
2024-10-10,984709.5398984859,19,ppo_standalone
2024-10-11,984709.5398984859,19,ppo_standalone
2024-10-14,984709.5398984859,19,ppo_standalone
2024-10-15,984709.5398984859,19,ppo_standalone
2024-10-16,984709.5398984859,19,ppo_standalone
2024-10-17,984709.5398984859,19,ppo_standalone
2024-10-18,984709.5398984859,19,ppo_standalone
2024-10-21,984709.5398984859,19,ppo_standalone
2024-10-22,984709.5398984859,19,ppo_standalone
2024-10-23,984709.5398984859,19,ppo_standalone
2024-10-24,984709.5398984859,19,ppo_standalone
2024-10-25,984709.5398984859,19,ppo_standalone
2024-10-28,984709.5398984859,19,ppo_standalone
2024-10-29,984709.5398984859,19,ppo_standalone
2024-10-30,984709.5398984859,19,ppo_standalone
2024-10-31,984709.5398984859,19,ppo_standalone
2024-11-01,984709.5398984859,19,ppo_standalone
2024-11-04,984709.5398984859,19,ppo_standalone
2024-11-05,984709.5398984859,19,ppo_standalone
2024-11-06,984709.5398984859,19,ppo_standalone
2024-11-07,984709.5398984859,19,ppo_standalone
2024-11-08,984709.5398984859,19,ppo_standalone
2024-11-11,984709.5398984859,19,ppo_standalone
2024-11-12,984709.5398984859,19,ppo_standalone
2024-11-13,984709.5398984859,19,ppo_standalone
2024-11-14,984709.5398984859,19,ppo_standalone
2024-11-15,984709.5398984859,19,ppo_standalone
2024-11-18,984709.5398984859,19,ppo_standalone
2024-11-19,984709.5398984859,19,ppo_standalone
2024-11-20,984709.5398984859,19,ppo_standalone
2024-11-21,984709.5398984859,19,ppo_standalone
2024-11-22,984709.5398984859,19,ppo_standalone
2024-11-25,984709.5398984859,19,ppo_standalone
2024-11-26,984709.5398984859,19,ppo_standalone
2024-11-27,984709.5398984859,19,ppo_standalone
2024-11-29,984709.5398984859,19,ppo_standalone
2024-12-02,984709.5398984859,19,ppo_standalone
2024-12-03,984709.5398984859,19,ppo_standalone
2024-12-04,984709.5398984859,19,ppo_standalone
2024-12-05,984709.5398984859,19,ppo_standalone
2024-12-06,984709.5398984859,19,ppo_standalone
2024-12-09,984709.5398984859,19,ppo_standalone
2024-12-10,984709.5398984859,19,ppo_standalone
2024-12-11,984709.5398984859,19,ppo_standalone
2024-12-12,984709.5398984859,19,ppo_standalone
2024-12-13,984709.5398984859,19,ppo_standalone
2024-12-16,984709.5398984859,19,ppo_standalone
2024-12-17,984709.5398984859,19,ppo_standalone
2024-12-18,984709.5398984859,19,ppo_standalone
2024-12-19,984709.5398984859,19,ppo_standalone
2024-12-20,984709.5398984859,19,ppo_standalone
2024-12-23,984709.5398984859,19,ppo_standalone
2024-12-24,984709.5398984859,19,ppo_standalone
2024-12-26,984709.5398984859,19,ppo_standalone
2024-12-27,984709.5398984859,19,ppo_standalone
2024-12-30,984709.5398984859,19,ppo_standalone
2024-12-31,984709.5398984859,19,ppo_standalone
2025-01-02,984709.5398984859,19,ppo_standalone
2025-01-03,984709.5398984859,19,ppo_standalone
2025-01-06,984709.5398984859,19,ppo_standalone
2025-01-07,984709.5398984859,19,ppo_standalone
2025-01-08,984709.5398984859,19,ppo_standalone
2025-01-10,984709.5398984859,19,ppo_standalone
2025-01-13,984709.5398984859,19,ppo_standalone
2025-01-14,984709.5398984859,19,ppo_standalone
2025-01-15,984709.5398984859,19,ppo_standalone
2025-01-16,984709.5398984859,19,ppo_standalone
2025-01-17,984709.5398984859,19,ppo_standalone
2025-01-21,984709.5398984859,19,ppo_standalone
2025-01-22,984709.5398984859,19,ppo_standalone
2025-01-23,984709.5398984859,19,ppo_standalone
2025-01-24,984709.5398984859,19,ppo_standalone
2025-01-27,984709.5398984859,19,ppo_standalone
2025-01-28,984709.5398984859,19,ppo_standalone
2025-01-29,984709.5398984859,19,ppo_standalone
2025-01-30,984709.5398984859,19,ppo_standalone
2025-01-31,984709.5398984859,19,ppo_standalone
2025-02-03,984709.5398984859,19,ppo_standalone
2025-02-04,984709.5398984859,19,ppo_standalone
2025-02-05,984709.5398984859,19,ppo_standalone
2025-02-06,984709.5398984859,19,ppo_standalone
2025-02-07,984709.5398984859,19,ppo_standalone
2025-02-10,984709.5398984859,19,ppo_standalone
2025-02-11,984709.5398984859,19,ppo_standalone
2025-02-12,984709.5398984859,19,ppo_standalone
2025-02-13,984709.5398984859,19,ppo_standalone
2025-02-14,984709.5398984859,19,ppo_standalone
2025-02-18,984709.5398984859,19,ppo_standalone
2025-02-19,984709.5398984859,19,ppo_standalone
2025-02-20,984709.5398984859,19,ppo_standalone
2025-02-21,984709.5398984859,19,ppo_standalone
2025-02-24,984709.5398984859,19,ppo_standalone
2025-02-25,984709.5398984859,19,ppo_standalone
2025-02-26,984709.5398984859,19,ppo_standalone
2025-02-27,984709.5398984859,19,ppo_standalone
2025-02-28,984709.5398984859,19,ppo_standalone
2025-03-03,984709.5398984859,19,ppo_standalone
2025-03-04,984709.5398984859,19,ppo_standalone
2025-03-05,984709.5398984859,19,ppo_standalone
2025-03-06,984709.5398984859,19,ppo_standalone
2025-03-07,984709.5398984859,19,ppo_standalone
2025-03-10,984709.5398984859,19,ppo_standalone
2025-03-11,984709.5398984859,19,ppo_standalone
2025-03-12,984709.5398984859,19,ppo_standalone
2025-03-13,984709.5398984859,19,ppo_standalone
2025-03-14,984709.5398984859,19,ppo_standalone
2025-03-17,984709.5398984859,19,ppo_standalone
2025-03-18,984709.5398984859,19,ppo_standalone
2025-03-19,984709.5398984859,19,ppo_standalone
2025-03-20,984709.5398984859,19,ppo_standalone
2025-03-21,984709.5398984859,19,ppo_standalone
2025-03-24,984709.5398984859,19,ppo_standalone
2025-03-25,984709.5398984859,19,ppo_standalone
2025-03-26,984709.5398984859,19,ppo_standalone
2025-03-27,984709.5398984859,19,ppo_standalone
2025-03-28,984709.5398984859,19,ppo_standalone
2025-03-31,984709.5398984859,19,ppo_standalone
2025-04-01,984709.5398984859,19,ppo_standalone
2025-04-02,984709.5398984859,19,ppo_standalone
2025-04-03,984709.5398984859,19,ppo_standalone
2025-04-04,984709.5398984859,19,ppo_standalone
2025-04-07,984709.5398984859,19,ppo_standalone
2025-04-08,984709.5398984859,19,ppo_standalone
2025-04-09,984709.5398984859,19,ppo_standalone
2025-04-10,984709.5398984859,19,ppo_standalone
2025-04-11,984709.5398984859,19,ppo_standalone
2025-04-14,984709.5398984859,19,ppo_standalone
2025-04-15,984709.5398984859,19,ppo_standalone
2025-04-16,984709.5398984859,19,ppo_standalone
2025-04-17,984709.5398984859,19,ppo_standalone
2025-04-21,984709.5398984859,19,ppo_standalone
2025-04-22,984709.5398984859,19,ppo_standalone
2025-04-23,984709.5398984859,19,ppo_standalone
2025-04-24,984709.5398984859,19,ppo_standalone
2025-04-25,984709.5398984859,19,ppo_standalone
2025-04-28,984709.5398984859,19,ppo_standalone
2025-04-29,984709.5398984859,19,ppo_standalone
2025-04-30,984709.5398984859,19,ppo_standalone
2025-05-01,984709.5398984859,19,ppo_standalone
2025-05-02,984709.5398984859,19,ppo_standalone
2025-05-05,984709.5398984859,19,ppo_standalone
2025-05-06,984709.5398984859,19,ppo_standalone
2025-05-07,984709.5398984859,19,ppo_standalone
2025-05-08,984709.5398984859,19,ppo_standalone
2025-05-09,984709.5398984859,19,ppo_standalone
2025-05-12,984709.5398984859,19,ppo_standalone
2025-05-13,984709.5398984859,19,ppo_standalone
2025-05-14,984709.5398984859,19,ppo_standalone
2025-05-15,984709.5398984859,19,ppo_standalone
2025-05-16,984709.5398984859,19,ppo_standalone
2025-05-19,984709.5398984859,19,ppo_standalone
2025-05-20,984709.5398984859,19,ppo_standalone
2025-05-21,984709.5398984859,19,ppo_standalone
2025-05-22,984709.5398984859,19,ppo_standalone
2025-05-23,984709.5398984859,19,ppo_standalone
2025-05-27,984709.5398984859,19,ppo_standalone
2025-05-28,984709.5398984859,19,ppo_standalone
2025-05-29,984709.5398984859,19,ppo_standalone
2025-05-30,984709.5398984859,19,ppo_standalone
2025-06-02,984709.5398984859,19,ppo_standalone
2025-06-03,984709.5398984859,19,ppo_standalone
2025-06-04,984709.5398984859,19,ppo_standalone
2025-06-05,984709.5398984859,19,ppo_standalone
2025-06-06,984709.5398984859,19,ppo_standalone
2025-06-09,984709.5398984859,19,ppo_standalone
2025-06-10,984709.5398984859,19,ppo_standalone
2025-06-11,984709.5398984859,19,ppo_standalone
2025-06-12,984709.5398984859,19,ppo_standalone
2025-06-13,984709.5398984859,19,ppo_standalone
2025-06-16,984709.5398984859,19,ppo_standalone
2025-06-17,984709.5398984859,19,ppo_standalone
2025-06-18,984709.5398984859,19,ppo_standalone
2025-06-20,984709.5398984859,19,ppo_standalone
2025-06-23,984709.5398984859,19,ppo_standalone
2025-06-24,984709.5398984859,19,ppo_standalone
2025-06-25,984709.5398984859,19,ppo_standalone
2025-06-26,984709.5398984859,19,ppo_standalone
2025-06-27,984709.5398984859,19,ppo_standalone
2025-06-30,984709.5398984859,19,ppo_standalone
2025-07-01,984709.5398984859,19,ppo_standalone
2025-07-02,984709.5398984859,19,ppo_standalone
2025-07-03,984709.5398984859,19,ppo_standalone
2025-07-07,984709.5398984859,19,ppo_standalone
2025-07-08,984709.5398984859,19,ppo_standalone
2025-07-09,984709.5398984859,19,ppo_standalone
2025-07-10,984709.5398984859,19,ppo_standalone
2025-07-11,984709.5398984859,19,ppo_standalone
2025-07-14,984709.5398984859,19,ppo_standalone
2025-07-15,984709.5398984859,19,ppo_standalone
2025-07-16,984709.5398984859,19,ppo_standalone
2025-07-17,984709.5398984859,19,ppo_standalone
2025-07-18,984709.5398984859,19,ppo_standalone
2025-07-21,984709.5398984859,19,ppo_standalone
2025-07-22,984709.5398984859,19,ppo_standalone
2025-07-23,984709.5398984859,19,ppo_standalone
2025-07-24,984709.5398984859,19,ppo_standalone
2025-07-25,984709.5398984859,19,ppo_standalone
2025-07-28,984709.5398984859,19,ppo_standalone
2025-07-29,984709.5398984859,19,ppo_standalone
2025-07-30,984709.5398984859,19,ppo_standalone
2025-07-31,984709.5398984859,19,ppo_standalone
2025-08-01,984709.5398984859,19,ppo_standalone
2025-08-04,984709.5398984859,19,ppo_standalone
2025-08-05,984709.5398984859,19,ppo_standalone
2025-08-06,984709.5398984859,19,ppo_standalone
2025-08-07,984709.5398984859,19,ppo_standalone
2025-08-08,984709.5398984859,19,ppo_standalone
2025-08-11,984709.5398984859,19,ppo_standalone
2025-08-12,984709.5398984859,19,ppo_standalone
2025-08-13,984709.5398984859,19,ppo_standalone
2025-08-14,984709.5398984859,19,ppo_standalone
2025-08-15,984709.5398984859,19,ppo_standalone
2025-08-18,984709.5398984859,19,ppo_standalone
2025-08-19,984709.5398984859,19,ppo_standalone
2025-08-20,984709.5398984859,19,ppo_standalone
2025-08-21,984709.5398984859,19,ppo_standalone
2025-08-22,984709.5398984859,19,ppo_standalone
2025-08-25,984709.5398984859,19,ppo_standalone
2025-08-26,984709.5398984859,19,ppo_standalone
2025-08-27,984709.5398984859,19,ppo_standalone
2025-08-28,984709.5398984859,19,ppo_standalone
2025-08-29,984709.5398984859,19,ppo_standalone
2025-09-02,984709.5398984859,19,ppo_standalone
2025-09-03,984709.5398984859,19,ppo_standalone
2025-09-04,984709.5398984859,19,ppo_standalone
2025-09-05,984709.5398984859,19,ppo_standalone
2025-09-08,984709.5398984859,19,ppo_standalone
2025-09-09,984709.5398984859,19,ppo_standalone
2025-09-10,984709.5398984859,19,ppo_standalone
2025-09-11,984709.5398984859,19,ppo_standalone
2025-09-12,984709.5398984859,19,ppo_standalone
2025-09-15,984709.5398984859,19,ppo_standalone
2025-09-16,984709.5398984859,19,ppo_standalone
2025-09-17,984709.5398984859,19,ppo_standalone
2025-09-18,984709.5398984859,19,ppo_standalone
2025-09-19,984709.5398984859,19,ppo_standalone
2025-09-22,984709.5398984859,19,ppo_standalone
2025-09-23,984709.5398984859,19,ppo_standalone
2025-09-24,984709.5398984859,19,ppo_standalone
2025-09-25,984709.5398984859,19,ppo_standalone
2025-09-26,984709.5398984859,19,ppo_standalone
2025-09-29,984709.5398984859,19,ppo_standalone
2025-09-30,984709.5398984859,19,ppo_standalone
2025-10-01,984709.5398984859,19,ppo_standalone
2025-10-02,984709.5398984859,19,ppo_standalone
2025-10-03,984709.5398984859,19,ppo_standalone
2025-10-06,984709.5398984859,19,ppo_standalone
2025-10-07,984709.5398984859,19,ppo_standalone
2025-10-08,984709.5398984859,19,ppo_standalone
2025-10-09,984709.5398984859,19,ppo_standalone
2025-10-10,984709.5398984859,19,ppo_standalone
2025-10-13,984709.5398984859,19,ppo_standalone
2025-10-14,984709.5398984859,19,ppo_standalone
2025-10-15,984709.5398984859,19,ppo_standalone
2025-10-16,984709.5398984859,19,ppo_standalone
2025-10-17,984709.5398984859,19,ppo_standalone
2025-10-20,984709.5398984859,19,ppo_standalone
2025-10-21,984709.5398984859,19,ppo_standalone
2025-10-22,984709.5398984859,19,ppo_standalone
2025-10-23,984709.5398984859,19,ppo_standalone
2025-10-24,984709.5398984859,19,ppo_standalone
2025-10-27,984709.5398984859,19,ppo_standalone
2025-10-28,984709.5398984859,19,ppo_standalone
2025-10-29,984709.5398984859,19,ppo_standalone
2025-10-30,984709.5398984859,19,ppo_standalone
2025-10-31,984709.5398984859,19,ppo_standalone
2025-11-03,984709.5398984859,19,ppo_standalone
2025-11-04,984709.5398984859,19,ppo_standalone
2025-11-05,984709.5398984859,19,ppo_standalone
2025-11-06,984709.5398984859,19,ppo_standalone
2025-11-07,984709.5398984859,19,ppo_standalone
2025-11-10,984709.5398984859,19,ppo_standalone
2025-11-11,984709.5398984859,19,ppo_standalone
2025-11-12,984709.5398984859,19,ppo_standalone
2025-11-13,984709.5398984859,19,ppo_standalone
2025-11-14,984709.5398984859,19,ppo_standalone
2025-11-17,984709.5398984859,19,ppo_standalone
2025-11-18,984709.5398984859,19,ppo_standalone
2025-11-19,984709.5398984859,19,ppo_standalone
2025-11-20,984709.5398984859,19,ppo_standalone
2025-11-21,984709.5398984859,19,ppo_standalone
2025-11-24,984709.5398984859,19,ppo_standalone
2025-11-25,984709.5398984859,19,ppo_standalone
2025-11-26,984709.5398984859,19,ppo_standalone
2025-11-28,984709.5398984859,19,ppo_standalone
2025-12-01,984709.5398984859,19,ppo_standalone
2025-12-02,984709.5398984859,19,ppo_standalone
2025-12-03,984709.5398984859,19,ppo_standalone
2025-12-04,984709.5398984859,19,ppo_standalone
2025-12-05,984709.5398984859,19,ppo_standalone
2025-12-08,984709.5398984859,19,ppo_standalone
2025-12-09,984709.5398984859,19,ppo_standalone
2025-12-10,984709.5398984859,19,ppo_standalone
2025-12-11,984709.5398984859,19,ppo_standalone
2025-12-12,984709.5398984859,19,ppo_standalone
2025-12-15,984709.5398984859,19,ppo_standalone
2025-12-16,984709.5398984859,19,ppo_standalone
2025-12-17,984709.5398984859,19,ppo_standalone
2025-12-18,984709.5398984859,19,ppo_standalone
2025-12-19,984709.5398984859,19,ppo_standalone
2025-12-22,984709.5398984859,19,ppo_standalone
2025-12-23,984709.5398984859,19,ppo_standalone
2025-12-24,984709.5398984859,19,ppo_standalone
2025-12-26,984709.5398984859,19,ppo_standalone
2025-12-29,984709.5398984859,19,ppo_standalone
