agent,annualized_return,annualized_volatility,bootstrap_paths,capital_preservation_rate_95pct_hwm,device,final_portfolio_value,fold_id,max_drawdown,meets_95pct_preservation_goal,seed,sharpe_ratio,ticker,timesteps,uncertainty_mode,var_95,var_95_violation_rate
ppo_with_uncertainty_guard,0.11826498815434403,0.15830935931510873,32,0.8482087938288578,cpu,1544489.8279322053,test_legacy,0.17888349545233273,False,7,0.7060748326054647,COST,50000,aleatoric,-0.01391384269443936,0.05
ppo_with_uncertainty_guard,0.07297550493749044,0.11238097962261069,32,0.8984454563063444,cpu,1315104.7991173237,test_legacy,0.15592025545080557,False,13,0.6267567301294242,COST,50000,aleatoric,-0.009694364429881386,0.05
ppo_with_uncertainty_guard,0.1640394480577258,0.20286746650158688,32,0.8097352282284703,cpu,1805265.3610420595,test_legacy,0.20689748252693685,False,19,0.7487455853749819,COST,50000,aleatoric,-0.017908529025552865,0.05
ppo_with_uncertainty_guard,0.13292643681021937,0.17197905511709552,32,0.837308654810624,cpu,1624742.0937931833,test_legacy,0.20277701713320828,False,23,0.7256926540245323,COST,50000,aleatoric,-0.014958505742464732,0.05
ppo_with_uncertainty_guard,0.16858474122281736,0.18080227436431665,32,0.809317988909518,cpu,1832833.6243374737,test_legacy,0.20731804680257349,False,29,0.8616775286682814,COST,50000,aleatoric,-0.01699538448753337,0.05
ppo_with_uncertainty_guard,0.15585301337094873,0.2109110737226975,32,0.8092110978199006,cpu,1756391.2280221737,test_legacy,0.23767234913689195,False,37,0.6867278210265063,COST,50000,aleatoric,-0.018586505944382558,0.05
ppo_with_uncertainty_guard,0.15932427329636917,0.2239007850410915,32,0.8092098368487863,cpu,1776993.4824178477,test_legacy,0.27216488559298546,False,42,0.6602799875048149,COST,50000,aleatoric,-0.020199708267826553,0.05
ppo_with_uncertainty_guard,0.16147551455547912,0.2188307360336135,32,0.8092119358198487,cpu,1789851.06739009,test_legacy,0.2498378474007764,False,53,0.6840496277979413,COST,50000,aleatoric,-0.019394251649422142,0.05
ppo_with_uncertainty_guard,0.17094357265741064,0.20485457791701656,32,0.809238621718796,cpu,1847263.1247172402,test_legacy,0.20739652955125498,False,67,0.7703502428778926,COST,50000,aleatoric,-0.018053066279283315,0.05
ppo_with_uncertainty_guard,0.10670681592781438,0.14913710558528015,32,0.8564963524892176,cpu,1483330.167134739,test_legacy,0.18987712460736728,False,89,0.679835274639736,COST,50000,aleatoric,-0.013327534797319629,0.05
ppo_with_uncertainty_guard,0.08919764868315315,0.32230030516865626,32,0.7292795871406715,cpu,1394131.7386097468,test_legacy,0.38364226971783233,False,7,0.26509835580683194,CRM,50000,aleatoric,-0.02947272559912193,0.05
ppo_with_uncertainty_guard,-0.010754157560712145,0.019066198005427776,32,0.9588235373908124,cpu,958823.5373908124,test_legacy,0.047929995458973584,True,13,-0.5670932106794173,CRM,50000,aleatoric,-1.289117410658846e-05,0.05
ppo_with_uncertainty_guard,0.08166116565752107,0.343273390778952,32,0.729263467713168,cpu,1356991.2134829562,test_legacy,0.3836560926396596,False,19,0.22867469953667166,CRM,50000,aleatoric,-0.032919682997289534,0.05
ppo_with_uncertainty_guard,-0.014548690319456143,0.021204069317010285,32,0.9445998826853392,cpu,944599.8826853392,test_legacy,0.05736695018503646,False,23,-0.6911621721786401,CRM,50000,aleatoric,-0.0004405467124264816,0.05
ppo_with_uncertainty_guard,-0.010774478144412793,0.018453882772483905,32,0.9587469454136626,cpu,958746.9454136626,test_legacy,0.04250751544646436,True,29,-0.5870228023707165,CRM,50000,aleatoric,0.0,0.02040816326530612
ppo_with_uncertainty_guard,-0.011617308344636423,0.018593955022308813,32,0.9555741666924205,cpu,955574.1666924205,test_legacy,0.045779271252788245,True,37,-0.6284417017649686,CRM,50000,aleatoric,-9.372299195309352e-06,0.05
ppo_with_uncertainty_guard,-0.01101041116359258,0.018450563352034828,32,0.9578580036273859,cpu,957858.003627386,test_legacy,0.04250751544646436,True,42,-0.6000564268820741,CRM,50000,aleatoric,0.0,0.013265306122448979
ppo_with_uncertainty_guard,-0.011656718756217738,0.09773524647429137,32,0.9449086833435204,cpu,955425.9999403905,test_legacy,0.17656711777432454,False,53,-0.11996871454464089,CRM,50000,aleatoric,-0.009690562767781774,0.05
ppo_with_uncertainty_guard,0.07556404250804923,0.34848025487777756,32,0.7292625214198638,cpu,1327486.0239604416,test_legacy,0.3836568958476575,False,67,0.2090367545350405,CRM,50000,aleatoric,-0.03332796961016031,0.05
ppo_with_uncertainty_guard,0.05942949150341461,0.36098528902015015,32,0.729262487150852,cpu,1251706.3311597402,test_legacy,0.4041556026358334,False,89,0.15992486131662217,CRM,50000,aleatoric,-0.03485436654443115,0.05
ppo_with_uncertainty_guard,0.11124572860742095,0.14720912558295451,32,0.994990048847946,cpu,1507128.9319607683,test_legacy,0.16204573838799552,True,7,0.7165421973704513,DIA,50000,aleatoric,-0.014423563071741086,0.05
ppo_with_uncertainty_guard,0.07812959323423348,0.10628257340751283,32,0.9960675377935704,cpu,1339842.5340940736,test_legacy,0.1224401262409982,True,13,0.7078071865115381,DIA,50000,aleatoric,-0.01001547324188694,0.05
ppo_with_uncertainty_guard,0.11023046361316317,0.14876700891267564,32,0.9949900488479052,cpu,1501781.1699812734,test_legacy,0.16857295309443576,True,19,0.7028944645263882,DIA,50000,aleatoric,-0.014423563786104144,0.05
ppo_with_uncertainty_guard,-0.0020074677532677587,0.007701146347955933,32,0.9885792404493579,cpu,992215.7896027084,test_legacy,0.01843474859724281,True,23,-0.26092790677665706,DIA,50000,aleatoric,0.0,0.024489795918367346
ppo_with_uncertainty_guard,0.07455871945760538,0.1023619621063156,32,0.9964483741288961,cpu,1322667.2288558672,test_legacy,0.11608387582537061,True,29,0.7025067786616273,DIA,50000,aleatoric,-0.010059107685924218,0.05
ppo_with_uncertainty_guard,0.020305750708738423,0.05191778808382238,32,0.9980879946365697,cpu,1081312.692182802,test_legacy,0.0938649345613164,True,37,0.3871943942910097,DIA,50000,aleatoric,-0.00530264733356427,0.05
ppo_with_uncertainty_guard,0.08220198371210702,0.112581648142959,32,0.9954433805483066,cpu,1359631.652549525,test_legacy,0.13919803321650126,True,42,0.7016927640883148,DIA,50000,aleatoric,-0.01052787254278913,0.05
ppo_with_uncertainty_guard,0.1129682001535634,0.14562204674802884,32,0.9949900547229695,cpu,1516234.1450487403,test_legacy,0.15954017933130304,True,53,0.7349874988653958,DIA,50000,aleatoric,-0.014422598925952278,0.05
ppo_with_uncertainty_guard,0.10944364044642431,0.1341963057769723,32,0.995129562853795,cpu,1497646.3978545123,test_legacy,0.15297903407402313,True,67,0.7739299631771199,DIA,50000,aleatoric,-0.01330916637631141,0.05
ppo_with_uncertainty_guard,0.08713408298139086,0.10619969324473436,32,0.9953678357381561,cpu,1383888.147051518,test_legacy,0.1457030396112835,True,89,0.7866767267128587,DIA,50000,aleatoric,-0.009351352991694827,0.05
ppo_with_uncertainty_guard,0.02753809065486245,0.06306975090089378,32,0.9909473844338109,cpu,1111426.7343890595,test_legacy,0.11365945514369191,True,7,0.43072422412791533,EEMX,50000,aleatoric,-0.005862813887682794,0.05
ppo_with_uncertainty_guard,0.04183945562603651,0.09846608378700802,32,0.9937508073888628,cpu,1172803.7225287217,test_legacy,0.17553567196925057,True,13,0.41626304722411644,EEMX,50000,aleatoric,-0.00956096232242558,0.05
ppo_with_uncertainty_guard,0.07681899076841887,0.17484453201008598,32,0.987888997977714,cpu,1333519.629280432,test_legacy,0.2678613588226805,True,19,0.42329747465414524,EEMX,50000,aleatoric,-0.017680686679285705,0.05
ppo_with_uncertainty_guard,0.08707231455541443,0.16159704834414523,32,0.9878895138307777,cpu,1383582.3915326982,test_legacy,0.21749727463612367,True,23,0.516643413336239,EEMX,50000,aleatoric,-0.016361467101691486,0.05
ppo_with_uncertainty_guard,0.09521168464152424,0.1500841263482339,32,0.9881664293337133,cpu,1424306.9714267266,test_legacy,0.17385813346363566,True,29,0.605977260280632,EEMX,50000,aleatoric,-0.01447826229705429,0.05
ppo_with_uncertainty_guard,0.07896396292665057,0.1609111664384857,32,0.9883405027444148,cpu,1343879.474103318,test_legacy,0.22766622634756606,True,37,0.47231782502833247,EEMX,50000,aleatoric,-0.016098787536123992,0.05
ppo_with_uncertainty_guard,-0.006847414271767237,0.009002101340153544,32,0.9702694165300549,cpu,973633.4109923993,test_legacy,0.0327835241103126,True,42,-0.7632489306986588,EEMX,50000,aleatoric,-0.00010630651294185611,0.05
ppo_with_uncertainty_guard,-0.0019500762417324546,0.006364657587009583,32,0.9897861145540674,cpu,992437.7053468509,test_legacy,0.010494867535113528,True,53,-0.3066828662598967,EEMX,50000,aleatoric,0.0,0.012244897959183673
ppo_with_uncertainty_guard,0.0715441811011933,0.14774499769879784,32,0.9895158087147123,cpu,1308295.5837875407,test_legacy,0.2216530809338394,True,67,0.4677024255158799,EEMX,50000,aleatoric,-0.014541779933528518,0.05
ppo_with_uncertainty_guard,-0.008110545077609922,0.039109132977148735,32,0.9628580916109102,cpu,968826.6180375862,test_legacy,0.09789982617541748,True,89,-0.20822710200919098,EEMX,50000,aleatoric,-0.003463092857622385,0.05
ppo_with_uncertainty_guard,0.2427001384782922,0.15863803940342633,32,0.9564716980469714,cpu,2327985.319520408,test_legacy,0.18888973962573397,True,7,1.3696987598144765,GLD,50000,aleatoric,-0.015366494630861371,0.05
ppo_with_uncertainty_guard,0.24188768489106727,0.15959781769186407,32,0.9564716980468866,cpu,2322072.0478074728,test_legacy,0.19742065336823744,True,13,1.357364005571913,GLD,50000,aleatoric,-0.015614610537620432,0.05
ppo_with_uncertainty_guard,0.24075616866457877,0.1584849740340329,32,0.9564716980468868,cpu,2313855.1463079797,test_legacy,0.188088026963123,True,19,1.3611434928481516,GLD,50000,aleatoric,-0.015370142110089979,0.05
ppo_with_uncertainty_guard,0.24227890541820074,0.15560829575330826,32,0.9565020795104149,cpu,2324918.069135261,test_legacy,0.17390397805093394,True,23,1.3941885132707366,GLD,50000,aleatoric,-0.014875240493630404,0.05
ppo_with_uncertainty_guard,0.2547615996864048,0.15196503385810622,32,0.9564716990625745,cpu,2417094.500920844,test_legacy,0.12622562839281104,True,29,1.4934051031169355,GLD,50000,aleatoric,-0.014367595620393558,0.05
ppo_with_uncertainty_guard,0.24128707061188298,0.15823418141479112,32,0.9564716980468871,cpu,2317707.7823731024,test_legacy,0.1865823100529237,True,37,1.3660043784505986,GLD,50000,aleatoric,-0.01535805418352405,0.05
ppo_with_uncertainty_guard,0.14963295121972395,0.1007052482456615,32,0.9808182485852126,cpu,1719919.0726054204,test_legacy,0.1300631387252622,True,42,1.384659699444647,GLD,50000,aleatoric,-0.009736166316519057,0.05
ppo_with_uncertainty_guard,0.2403055021459277,0.1586720090349008,32,0.9564716980468866,cpu,2310588.495645371,test_legacy,0.18963592245210215,True,53,1.3572495100030888,GLD,50000,aleatoric,-0.01537014211017027,0.05
ppo_with_uncertainty_guard,0.24044318305327536,0.1537559644201499,32,0.9567519539066891,cpu,2311586.1103120972,test_legacy,0.1619990568182974,True,67,1.4013667684592057,GLD,50000,aleatoric,-0.014631411792195959,0.05
ppo_with_uncertainty_guard,0.1354327397416902,0.07706992515252054,32,0.969228469368007,cpu,1638764.7182031462,test_legacy,0.07516014816653827,True,89,1.6480304722730479,GLD,50000,aleatoric,-0.006352817543112366,0.05
ppo_with_uncertainty_guard,0.2829795801721628,0.2967350414630244,32,0.9700875018841524,cpu,2635448.6632551583,test_legacy,0.3191157529486617,True,7,0.8397560169605219,GOOGL,50000,aleatoric,-0.025562338517075477,0.05
ppo_with_uncertainty_guard,0.22776669826885843,0.26378237997743914,32,0.9731314107299613,cpu,2221066.883984835,test_legacy,0.3206750684292654,True,13,0.7779014772780903,GOOGL,50000,aleatoric,-0.023269236452673515,0.05
ppo_with_uncertainty_guard,0.2689873830488734,0.3042593036255921,32,0.9700895127388001,cpu,2525422.005994081,test_legacy,0.3489155389601797,True,19,0.7829476999362225,GOOGL,50000,aleatoric,-0.02678417980456498,0.05
ppo_with_uncertainty_guard,0.26687413096233453,0.3060005637867487,32,0.9700875150555258,cpu,2509106.1949596596,test_legacy,0.351784573066768,True,23,0.7730457310594899,GOOGL,50000,aleatoric,-0.027197296862199405,0.05
ppo_with_uncertainty_guard,0.27074481662088007,0.22664211286334995,32,0.9701024593740389,cpu,2539050.559767133,test_legacy,0.29681609115831087,True,29,1.0571867138646207,GOOGL,50000,aleatoric,-0.01882685090853666,0.05
ppo_with_uncertainty_guard,0.25793315576394127,0.29401599483399504,32,0.9704329573394864,cpu,2440940.5030678473,test_legacy,0.3444574778015268,True,37,0.7804673952447374,GOOGL,50000,aleatoric,-0.026099981309057083,0.05
ppo_with_uncertainty_guard,0.13304340635681186,0.15124330107792516,32,0.9821481286396069,cpu,1625394.5416806238,test_legacy,0.20717039985323837,True,42,0.8258690488351418,GOOGL,50000,aleatoric,-0.015068726863496007,0.05
ppo_with_uncertainty_guard,0.2633124898406656,0.2988549007402889,32,0.9702650388119907,cpu,2481785.1565884626,test_legacy,0.34710490613172373,True,53,0.7821089992110426,GOOGL,50000,aleatoric,-0.02645389434451815,0.05
ppo_with_uncertainty_guard,0.12053531254395665,0.16875614443480555,32,0.9828426306796607,cpu,1556719.846619171,test_legacy,0.24210729703297196,True,67,0.6743838695545491,GOOGL,50000,aleatoric,-0.01578789178876887,0.05
ppo_with_uncertainty_guard,0.27284651044812924,0.30435111817902066,32,0.9700885579848199,cpu,2555420.434124062,test_legacy,0.3421993216549104,True,89,0.7926884409602601,GOOGL,50000,aleatoric,-0.02688008196353291,0.05
ppo_with_uncertainty_guard,0.3100610839656859,0.2629182871469377,32,0.9793091447053136,cpu,2858470.993760469,test_legacy,0.3089514910086847,True,7,1.0272149760778861,GS,50000,aleatoric,-0.022643928443372017,0.05
ppo_with_uncertainty_guard,0.14522132606927945,0.12608699063370762,32,0.9853013857103464,cpu,1694394.1269079326,test_legacy,0.13461071383520307,True,13,1.075430104271112,GS,50000,aleatoric,-0.011309935835497154,0.05
ppo_with_uncertainty_guard,0.30831184085879393,0.2694412510522143,32,0.9793091056179705,cpu,2843656.724546992,test_legacy,0.3089572718724469,True,19,0.9973880231120905,GS,50000,aleatoric,-0.023294956473775486,0.05
ppo_with_uncertainty_guard,0.3052148403061995,0.2560129788036145,32,0.9793096883802089,cpu,2817568.325526924,test_legacy,0.3088801485375864,True,23,1.0404452613738286,GS,50000,aleatoric,-0.021859547825767222,0.05
ppo_with_uncertainty_guard,0.30792205730406885,0.24217068431443042,32,0.9793131643854486,cpu,2840363.449195605,test_legacy,0.30858587307496843,True,29,1.1084722613632811,GS,50000,aleatoric,-0.02052588207742394,0.05
ppo_with_uncertainty_guard,0.3006134479593555,0.25411445040030534,32,0.9793419668178224,cpu,2779136.1467160187,test_legacy,0.3081760187387417,True,37,1.0343208408808322,GS,50000,aleatoric,-0.02186270473210037,0.05
ppo_with_uncertainty_guard,0.2683566006639355,0.23803042311097644,32,0.9817492906909618,cpu,2520543.690192288,test_legacy,0.2789977673487184,True,42,0.9987038028094296,GS,50000,aleatoric,-0.020426365373902567,0.05
ppo_with_uncertainty_guard,0.30796152247418007,0.2691696687996495,32,0.9793091056467931,cpu,2840696.760845944,test_legacy,0.3089572533948277,True,53,0.9973994410240317,GS,50000,aleatoric,-0.023174976522744115,0.05
ppo_with_uncertainty_guard,0.31731655697632744,0.25747882027809366,32,0.9793094113758213,cpu,2920530.1628142963,test_legacy,0.3089101503032624,True,67,1.0703660434461975,GS,50000,aleatoric,-0.022025198779059084,0.05
ppo_with_uncertainty_guard,0.012966692881769208,0.05435525392420123,32,0.956535521886851,cpu,1051378.22361685,test_legacy,0.09172236222092811,True,89,0.23702046237832924,GS,50000,aleatoric,-0.005093458473946999,0.05
ppo_with_uncertainty_guard,0.3243212265918831,0.21867171077664213,32,0.9859946998413637,cpu,2981388.313894746,test_legacy,0.21833389825847882,True,7,1.2845733059947901,HSBC,50000,aleatoric,-0.020697871232463517,0.05
ppo_with_uncertainty_guard,0.30197874425025406,0.21236854907887057,32,0.9860496478484444,cpu,2790498.6095623104,test_legacy,0.21581116640682585,True,13,1.2425805143158786,HSBC,50000,aleatoric,-0.01984967944941838,0.05
ppo_with_uncertainty_guard,0.29346599092189996,0.20076350527234016,32,0.9861606492290543,cpu,2720212.5090543856,test_legacy,0.21099379079168623,True,19,1.2817330828611029,HSBC,50000,aleatoric,-0.018409158016616977,0.05
ppo_with_uncertainty_guard,0.0502569952067215,0.07444211309243315,32,0.9974050672959045,cpu,1210085.7743143828,test_legacy,0.1116845584083368,True,23,0.658696871422814,HSBC,50000,aleatoric,-0.0063269810536398016,0.05
ppo_with_uncertainty_guard,0.27517068617748336,0.21337658752771274,32,0.9876847311083711,cpu,2573614.3459129496,test_legacy,0.23615802063224745,True,29,1.1392058666570182,HSBC,50000,aleatoric,-0.020805473897151573,0.05
ppo_with_uncertainty_guard,0.3105588336372203,0.2222140109462727,32,0.9859951643245796,cpu,2862696.8731382536,test_legacy,0.22340804693249416,True,37,1.217085468436104,HSBC,50000,aleatoric,-0.021142805843692703,0.05
ppo_with_uncertainty_guard,0.3097914725753272,0.2250836672182506,32,0.9860047258508092,cpu,2856183.937171733,test_legacy,0.2324289880705357,True,42,1.198966394618424,HSBC,50000,aleatoric,-0.021667734248871896,0.05
ppo_with_uncertainty_guard,0.3088626043255406,0.2331478965695523,32,0.9863019976480859,cpu,2848314.951334492,test_legacy,0.2524822343916838,True,53,1.154453202440208,HSBC,50000,aleatoric,-0.022588898304316006,0.05
ppo_with_uncertainty_guard,0.31931773963154647,0.2185829989300888,32,0.986051307970618,cpu,2937821.82139156,test_legacy,0.21995851304488256,True,67,1.2677771792207422,HSBC,50000,aleatoric,-0.02089725906267734,0.05
ppo_with_uncertainty_guard,0.3210168044127959,0.21728735464694487,32,0.9859952403549951,cpu,2952562.5620130077,test_legacy,0.2182892952126506,True,89,1.281259756218218,HSBC,50000,aleatoric,-0.02057507293681917,0.05
ppo_with_uncertainty_guard,0.24425363855573307,0.1584694585932823,32,0.9562925253386934,cpu,2339323.2768897,test_legacy,0.18865310013233605,True,7,1.3790395075037465,IAU,50000,aleatoric,-0.015385533975139686,0.05
ppo_with_uncertainty_guard,0.24353882986706624,0.15939513527720273,32,0.9562925253386383,cpu,2334101.2839912884,test_legacy,0.1967633188522404,True,13,1.36742562809654,IAU,50000,aleatoric,-0.015508945907248339,0.05
ppo_with_uncertainty_guard,0.24241281100489273,0.15828323718312035,32,0.9562925253386382,cpu,2325892.790288942,test_legacy,0.1875028361733948,True,19,1.3713081086247314,IAU,50000,aleatoric,-0.015385533978807597,0.05
ppo_with_uncertainty_guard,0.24201811778188792,0.15369900353739385,32,0.9565116920672745,cpu,2323020.6233213022,test_legacy,0.1698456343371667,True,23,1.410141524341064,IAU,50000,aleatoric,-0.014670600804133382,0.05
ppo_with_uncertainty_guard,0.25288700551502385,0.15394260919287267,32,0.9562925253603255,cpu,2403081.6054887576,test_legacy,0.1443228210160694,True,29,1.4645085034486038,IAU,50000,aleatoric,-0.014767880982300063,0.05
ppo_with_uncertainty_guard,0.24424511423626946,0.15708337785460053,32,0.9562925253405475,cpu,2339260.9518911233,test_legacy,0.17838077499501737,True,37,1.391164324445061,IAU,50000,aleatoric,-0.014990709676148394,0.05
ppo_with_uncertainty_guard,0.17394569620258638,0.1135604353337411,32,0.9740576757419863,cpu,1865749.6311530117,test_legacy,0.13728984439054004,True,42,1.4122017084616243,IAU,50000,aleatoric,-0.01088908455277977,0.05
ppo_with_uncertainty_guard,0.2419699817188371,0.1584005955690491,32,0.9562925253386382,cpu,2322670.5194411115,test_legacy,0.18850197854837725,True,53,1.3680415528890728,IAU,50000,aleatoric,-0.015385533978819943,0.05
ppo_with_uncertainty_guard,0.24152007774072584,0.15177090931360301,32,0.9568264176551429,cpu,2319400.1665038187,test_legacy,0.15417357923701047,True,67,1.4254132936256445,IAU,50000,aleatoric,-0.014392323769911819,0.05
ppo_with_uncertainty_guard,0.1862754278307156,0.10721221887808459,32,0.9580616397180721,cpu,1943118.5661147747,test_legacy,0.09513278696715011,True,89,1.5932722505828618,IAU,50000,aleatoric,-0.008713020640579482,0.05
ppo_with_uncertainty_guard,-0.012588051622431835,0.023583507942392747,32,0.9489834680124296,cpu,951929.5402572615,test_legacy,0.07993556485448883,False,7,-0.5371493987855054,IBB,50000,aleatoric,-0.0022707127285430673,0.05
ppo_with_uncertainty_guard,0.07957787625626575,0.19572193934627086,32,0.9834441043975372,cpu,1346855.542391206,test_legacy,0.24647702450182285,True,13,0.3912185193225811,IBB,50000,aleatoric,-0.01933023801840337,0.05
ppo_with_uncertainty_guard,0.07911745757368158,0.21021599920108278,32,0.9834014993085112,cpu,1344623.1117910463,test_legacy,0.24851004841178503,True,19,0.3622154400607563,IBB,50000,aleatoric,-0.020870239684802172,0.05
ppo_with_uncertainty_guard,-0.004786345275217537,0.011773394189852715,32,0.9808482124558766,cpu,981514.7345651408,test_legacy,0.028650136592591524,True,23,-0.40750965611492374,IBB,50000,aleatoric,-2.538029141874171e-06,0.05
ppo_with_uncertainty_guard,-0.006235038368087602,0.01050773389119977,32,0.9758750185709372,cpu,975970.1483293074,test_legacy,0.024932743648185207,True,29,-0.5952247147169768,IBB,50000,aleatoric,0.0,0.012244897959183673
ppo_with_uncertainty_guard,0.07782969590423351,0.20538007091627677,32,0.9834015008006979,cpu,1338393.7408013444,test_legacy,0.24850938965942226,True,37,0.3649303469668346,IBB,50000,aleatoric,-0.020537445495440565,0.05
ppo_with_uncertainty_guard,0.07932446102231304,0.2046877492991714,32,0.9834033379475199,cpu,1345626.4683694458,test_legacy,0.2483913969459428,True,42,0.37293529992043084,IBB,50000,aleatoric,-0.020253676959935695,0.05
ppo_with_uncertainty_guard,0.029874924887954207,0.10938366819112494,32,0.9914402197408235,cpu,1121288.6820104164,test_legacy,0.12208606648218434,True,53,0.2691198831214403,IBB,50000,aleatoric,-0.010942332840170365,0.05
ppo_with_uncertainty_guard,0.037860235771702715,0.11531697960909501,32,0.9920005417505696,cpu,1155479.6024566998,test_legacy,0.14941426850086081,True,67,0.32225156285942463,IBB,50000,aleatoric,-0.01142898010937161,0.05
ppo_with_uncertainty_guard,0.08117968469162355,0.19519908935085872,32,0.9834015440209551,cpu,1354643.6831784085,test_legacy,0.248501502550463,True,89,0.39986191756166106,IBB,50000,aleatoric,-0.019689817106482276,0.05
ppo_with_uncertainty_guard,0.23991598823047103,0.19875904915860865,32,0.9743863331504623,cpu,2307767.870085284,test_legacy,0.17316493759645235,True,7,1.0819303828121416,IBM,50000,aleatoric,-0.01630170323053974,0.05
ppo_with_uncertainty_guard,0.12634291262494438,0.11717198253998407,32,0.9864294718864197,cpu,1588332.2037896472,test_legacy,0.09659185220826305,True,13,1.0153951491292186,IBM,50000,aleatoric,-0.010161271831486029,0.05
ppo_with_uncertainty_guard,0.2899355238189314,0.2334645782774043,32,0.9706647283949307,cpu,2691452.2455687085,test_legacy,0.19819071193821725,True,19,1.090495459124658,IBM,50000,aleatoric,-0.019727806544532277,0.05
ppo_with_uncertainty_guard,0.18738919167027102,0.1659000676658115,32,0.9819477548435781,cpu,1950222.8667837074,test_legacy,0.16695542155857035,True,23,1.0353026274342487,IBM,50000,aleatoric,-0.01278269134579535,0.05
ppo_with_uncertainty_guard,0.28227381669617146,0.22520849477075525,32,0.9706649749784587,cpu,2629815.2134430357,test_legacy,0.19818853723622576,True,29,1.1040202824234904,IBM,50000,aleatoric,-0.01885556922895093,0.05
ppo_with_uncertainty_guard,0.23509511593146135,0.19594920795695026,32,0.9767838969933882,cpu,2273069.3372470103,test_legacy,0.16950487452189456,True,37,1.0775640034801552,IBM,50000,aleatoric,-0.017321141454671184,0.05
ppo_with_uncertainty_guard,0.19576436682885678,0.16762512264931068,32,0.977615054583806,cpu,2004264.9898643922,test_legacy,0.15414388928947376,True,42,1.0665790800113912,IBM,50000,aleatoric,-0.01423219603343231,0.05
ppo_with_uncertainty_guard,0.29156399898567553,0.2308079799638216,32,0.9706648054632123,cpu,2704690.0880455584,test_legacy,0.1981894596845587,True,53,1.108513277534657,IBM,50000,aleatoric,-0.01952943967445817,0.05
ppo_with_uncertainty_guard,0.25492503552521295,0.20777101672658926,32,0.9730127355810918,cpu,2418319.080324147,test_legacy,0.18024663728922885,True,67,1.0929130936231013,IBM,50000,aleatoric,-0.017526469068214645,0.05
ppo_with_uncertainty_guard,0.24538045179390267,0.2029768912762845,32,0.9723644100963628,cpu,2347572.762228088,test_legacy,0.17671544279073248,True,89,1.0811127020644327,IBM,50000,aleatoric,-0.01740585122312277,0.05
ppo_with_uncertainty_guard,0.057248902128869926,0.2146601263810237,32,0.981182305847,cpu,1241716.9544570902,test_legacy,0.2802411967509201,True,7,0.25934074817667846,IJR,50000,aleatoric,-0.020894461731596082,0.05
ppo_with_uncertainty_guard,0.013917269975623349,0.07197971601758577,32,0.9933179549162097,cpu,1055220.2940121419,test_legacy,0.0912822015517244,True,13,0.19201636694777924,IJR,50000,aleatoric,-0.006915290735239932,0.05
ppo_with_uncertainty_guard,0.05945265125566205,0.21253118706589533,32,0.9811823058470678,cpu,1251812.7463309632,test_legacy,0.2802411963215551,True,19,0.27173595405631545,IJR,50000,aleatoric,-0.020830137252597147,0.05
ppo_with_uncertainty_guard,0.00027747962192295055,0.0069954591371094495,32,0.9990316166636368,cpu,1001079.5199966003,test_legacy,0.008483117894460435,True,23,0.039659274740990805,IJR,50000,aleatoric,0.0,0.015306122448979591
ppo_with_uncertainty_guard,-0.0011075379848681246,0.0065073638470988515,32,0.9936628953668389,cpu,995699.7934202357,test_legacy,0.008483117894460435,True,29,-0.17028780808551183,IJR,50000,aleatoric,0.0,0.017346938775510204
ppo_with_uncertainty_guard,0.06005857149910186,0.20528000522188775,32,0.9811823496913974,cpu,1254599.2368379047,test_legacy,0.28023279823328373,True,37,0.2841198175291095,IJR,50000,aleatoric,-0.019662812972073063,0.05
ppo_with_uncertainty_guard,-0.0011847390203171735,0.006505763872403257,32,0.9933642742509112,cpu,995400.5601643432,test_legacy,0.008483117894460435,True,42,-0.1822095724287295,IJR,50000,aleatoric,0.0,0.011224489795918367
ppo_with_uncertainty_guard,0.0591343392097908,0.20819370004327728,32,0.9811944140952837,cpu,1250350.7444056068,test_legacy,0.2797014683880331,True,53,0.2759539291222873,IJR,50000,aleatoric,-0.020102502760118136,0.05
ppo_with_uncertainty_guard,0.06775004773798946,0.20303409916825074,32,0.9811823217632469,cpu,1290372.5305774992,test_legacy,0.2802364936653291,True,67,0.32287002263617376,IJR,50000,aleatoric,-0.018960361101082856,0.05
ppo_with_uncertainty_guard,-6.272955120126027e-05,0.007087886258685113,32,0.9971760055443383,cpu,999756.0738484473,test_legacy,0.009687450159763245,True,89,-0.008850327382025742,IJR,50000,aleatoric,-7.952929705190569e-06,0.05
ppo_with_uncertainty_guard,0.04432286475591798,0.08723746644589214,32,0.9845620791903661,cpu,1183712.9331735498,test_legacy,0.09851061889024826,True,7,0.49713296280506775,JNJ,50000,aleatoric,-0.0082476732142851,0.05
ppo_with_uncertainty_guard,0.07534250602586297,0.1501242217164557,32,0.9715098725896146,cpu,1326423.019073988,test_legacy,0.15587747454233158,True,13,0.48386025552581996,JNJ,50000,aleatoric,-0.013878845286829833,0.05
ppo_with_uncertainty_guard,0.08081376974181838,0.16834185198000204,32,0.969136614884436,cpu,1352861.630357653,test_legacy,0.17746755790296553,True,19,0.46164500216928084,JNJ,50000,aleatoric,-0.015804206767353345,0.05
ppo_with_uncertainty_guard,0.0819000221747077,0.1690913610869849,32,0.969136614884436,cpu,1358156.9138986792,test_legacy,0.17871266975890154,True,23,0.4655394622134235,JNJ,50000,aleatoric,-0.01579538002819412,0.05
