agent,annualized_return,annualized_volatility,bootstrap_paths,capital_preservation_rate_95pct_hwm,final_portfolio_value,fold_id,max_drawdown,meets_95pct_preservation_goal,seed,sharpe_ratio,ticker,timesteps,var_95,var_95_violation_rate
ppo_with_uncertainty_guard,0.08926337425628754,0.16641673552954842,0,0.9296253610780556,1394458.924743572,test_legacy,0.2376113287230286,False,7,0.5137799543793939,XLU,50000,-0.017635529679940733,0.05
ppo_with_uncertainty_guard,0.09060445775133776,0.17097107380003743,0,0.9297810740164286,1401147.3892807001,test_legacy,0.24634826175258473,False,13,0.5072905519865658,XLU,50000,-0.018323002410552024,0.05
ppo_with_uncertainty_guard,0.09125592743933812,0.1749197270586692,0,0.9296253307018353,1404405.0886630167,test_legacy,0.25153865357850114,False,19,0.49925289822981156,XLU,50000,-0.01841197878664893,0.05
ppo_with_uncertainty_guard,0.03879540195548377,0.0714353207557336,0,0.9653674808227389,1159533.781600182,test_legacy,0.11883983522488017,True,23,0.5328133129183161,XLU,50000,-0.007471218157512193,0.05
ppo_with_uncertainty_guard,0.08920652490953586,0.16685347009478807,0,0.9299460774724433,1394175.9217049319,test_legacy,0.23922527935795324,False,29,0.5121223490668287,XLU,50000,-0.017651657892911208,0.05
ppo_with_uncertainty_guard,0.087180842961212,0.1670578611078501,0,0.9296253421015268,1384119.643701159,test_legacy,0.2413752647941304,False,37,0.500352890836696,XLU,50000,-0.0178342437030909,0.05
ppo_with_uncertainty_guard,0.07067804908992775,0.12853785104253407,0,0.9492276462498496,1304187.8875491258,test_legacy,0.1878337083431979,False,42,0.5312991746776888,XLU,50000,-0.013762360304920573,0.05
ppo_with_uncertainty_guard,0.08644284489812719,0.16128875965593814,0,0.9306004145271732,1380469.3589936711,test_legacy,0.2300952440131333,False,53,0.5140397453518444,XLU,50000,-0.0172820025127292,0.05
ppo_with_uncertainty_guard,0.0905917134024048,0.16531739588079444,0,0.9296259323527801,1401083.7167060159,test_legacy,0.23479434746568484,False,67,0.5245686429163182,XLU,50000,-0.01748594931033276,0.05
ppo_with_uncertainty_guard,0.09129007521222698,0.17487868699656903,0,0.929625330702594,1404576.000966683,test_legacy,0.25122279828922045,False,89,0.4995489949729878,XLU,50000,-0.018412591869642548,0.05
