date,baseline_value,prob_value,uncertainty_aleatoric,uncertainty_epistemic
2025-03-19,997943.0162297995,1322855.2293056527,0.46387073,0.40863794
2025-03-20,997943.0162297995,1319030.1115444216,0.3993858,0.4230173
2025-03-21,997943.0162297995,1319464.9935654697,0.3715318,0.46270004
2025-03-24,997943.0162297995,1343094.6662193604,0.34679687,0.55921
2025-03-25,997943.0162297995,1346322.9934627747,0.27331743,0.2832628
2025-03-26,997943.0162297995,1330250.38517644,0.2308836,0.5526977
2025-03-27,997943.0162297995,1326717.738250857,0.2509762,0.31319657
2025-03-28,997943.0162297995,1300000.1159464852,0.27056104,0.5850038
2025-03-31,997943.0162297995,1308726.648806021,0.36007106,0.5111564
2025-04-01,997943.0162297995,1312423.077572618,0.3778425,0.44744632
2025-04-02,997943.0162297995,1320728.452810694,0.38096157,0.5640001
2025-04-03,997943.0162297995,1255642.5348864968,0.35920063,0.2104917
2025-04-04,997943.0162297995,1182133.953444931,0.5128329,0.23510714
2025-04-07,997943.0162297995,1180028.4348415106,0.78230584,0.3122401
2025-04-08,997943.0162297995,1161546.0067359402,0.90242624,0.53624564
2025-04-09,997943.0162297995,1283529.704686849,0.99998784,0.41706318
2025-04-10,997943.0162297995,1227287.0421946605,0.6719779,0.5633066
2025-04-11,997943.0162297995,1249184.97771153,0.6368702,0.2523082
2025-04-14,997943.0162297995,1261303.9062571467,0.5065947,0.45905054
2025-04-15,997943.0162297995,1257771.2647608377,0.39822525,0.6718569
2025-04-16,997943.0162297995,1229813.5826363824,0.3386728,0.36549547
2025-04-17,997943.0162297995,1231568.4214169467,0.38038126,0.13558573
2025-04-21,997943.0162297995,1202254.0905336048,0.389811,0.43609065
2025-04-22,997943.0162297995,1233533.6974997986,0.47874072,0.5228361
2025-04-23,997943.0162297995,1252647.7210464424,0.4291258,0.30540714
2025-04-24,997943.0162297995,1279014.4933453728,0.35151175,0.32637864
2025-04-25,997943.0162297995,1288255.4904343153,0.23131882,0.37228847
2025-04-28,997943.0162297995,1288746.7004815578,0.14652367,0.54473186
2025-04-29,997943.0162297995,1296865.0437199427,0.103146866,0.7216137
2025-04-30,997943.0162297995,1297379.6519128836,0.07376959,0.5739954
2025-05-01,997943.0162297995,1306574.0108067899,0.0739872,0.38612634
2025-05-02,997943.0162297995,1325968.9856369414,0.066588484,0.5913219
2025-05-05,997943.0162297995,1318365.5320002853,0.02408211,0.3641007
2025-05-06,997943.0162297995,1307345.9779078634,0.03844433,0.58362126
2025-05-07,997943.0162297995,1312844.2021169793,0.09560307,0.5354301
2025-05-08,997943.0162297995,1321991.779397091,0.1265036,0.7417508
2025-05-09,997943.0162297995,1320307.417722136,0.15203644,0.17435637
2025-05-12,997943.0162297995,1363939.9358277384,0.16639867,0.3014359
2025-05-13,997943.0162297995,1372947.2743855051,0.08058802,0.26005322
2025-05-14,997943.0162297995,1374701.8307720185,0.032786485,0.15237735
2025-05-15,997943.0162297995,1381416.3170557905,0.013636857,0.4532773
2025-05-16,997943.0162297995,1390166.2800413987,0.0025387765,0.4577945
2025-05-19,997943.0162297995,1391686.8573177063,0.0,0.6476553
2025-05-20,997943.0162297995,1387007.8465249375,0.0140720755,0.40833613
2025-05-21,997943.0162297995,1363635.7581650584,0.059262298,0.29827794
2025-05-22,997943.0162297995,1364173.9107766072,0.15863727,0.4663362
2025-05-23,997943.0162297995,1354862.2516231763,0.22283204,0.21991667
2025-05-27,997943.0162297995,1383030.631809184,0.2917417,0.5107137
2025-05-28,997943.0162297995,1375029.254531235,0.26098624,0.43752313
2025-05-29,997943.0162297995,1380457.1468437004,0.2738977,0.586646
2025-05-30,997943.0162297995,1378912.8817326322,0.26417783,0.23500505
2025-06-02,997943.0162297995,1386680.4248399334,0.26874763,0.08232922
2025-06-03,997943.0162297995,1394587.923277946,0.25605375,0.59925663
2025-06-04,997943.0162297995,1394213.6999508438,0.23320477,0.17577332
2025-06-05,997943.0162297995,1387475.6655365797,0.22674902,0.7379626
2025-06-06,997943.0162297995,1401723.578102614,0.24589865,0.5085455
2025-06-09,997943.0162297995,1402986.92344278,0.22689408,0.25526863
2025-06-10,997943.0162297995,1410941.507275829,0.22217922,0.57915175
2025-06-11,997943.0162297995,1406917.3468118862,0.20992056,0.30943057
2025-06-12,997943.0162297995,1412508.881344071,0.21847986,0.6658373
2025-06-13,997943.0162297995,1396717.1336334746,0.21463542,0.49103707
2025-06-16,997943.0162297995,1410005.589278961,0.2597531,0.45954654
2025-06-17,997943.0162297995,1397957.0799421405,0.25445795,0.6249673
2025-06-18,997943.0162297995,1397746.3537885044,0.28920293,0.6984885
2025-06-20,997943.0162297995,1394463.849394121,0.30697435,0.5113095
2025-06-23,997943.0162297995,1408237.310699037,0.3255437,0.30575666
2025-06-24,997943.0162297995,1423794.5063978906,0.3039278,0.3128781
2025-06-25,997943.0162297995,1424592.203539701,0.25743195,0.41218978
2025-06-26,997943.0162297995,1435738.1596694922,0.23726681,0.39439178
2025-06-27,997943.0162297995,1442871.3637033813,0.19962038,0.41162056
2025-06-30,997943.0162297995,1449769.866940298,0.17256427,0.14836614
2025-07-01,997943.0162297995,1449300.751564867,0.15022303,0.4448465
2025-07-02,997943.0162297995,1455870.818568642,0.15123855,0.23836271
2025-07-03,997943.0162297995,1467345.2203967231,0.14724904,0.6384268
2025-07-07,997943.0162297995,1456410.4143199767,0.13092834,0.49085954
2025-07-08,997943.0162297995,1455612.715856147,0.16016053,0.34275085
2025-07-09,997943.0162297995,1464341.46849826,0.18801454,0.41016588
2025-07-10,997943.0162297995,1468471.215317984,0.1930921,0.4093825
2025-07-11,997943.0162297995,1463309.0669293383,0.19744428,0.5727072
2025-07-14,997943.0162297995,1466101.3730371094,0.21847986,0.34340993
2025-07-15,997943.0162297995,1459836.3409382405,0.23008569,0.5430275
2025-07-16,997943.0162297995,1464716.8469806134,0.2563439,0.63839793
2025-07-17,997943.0162297995,1473680.4487161292,0.2654835,0.3640186
2025-07-18,997943.0162297995,1472601.10739624,0.25315228,0.669074
2025-07-21,997943.0162297995,1475393.4136784764,0.25482062,0.5837333
2025-07-22,997943.0162297995,1475604.5733456165,0.25184664,0.43726793
2025-07-23,997943.0162297995,1488158.1806566839,0.25641644,0.36935246
2025-07-24,997943.0162297995,1488650.9830259338,0.23494564,0.26904213
2025-07-25,997943.0162297995,1494939.4137674887,0.22834481,0.5143665
2025-07-28,997943.0162297995,1494564.1790086608,0.21586855,0.44690704
2025-07-29,997943.0162297995,1490622.0481021116,0.21746434,0.39552468
2025-07-30,997943.0162297995,1488744.863432658,0.23356745,0.59929883
2025-07-31,997943.0162297995,1483160.2501235036,0.25184664,0.17354968
2025-08-01,997943.0162297995,1458850.7326405053,0.28071615,0.7045968
2025-08-04,997943.0162297995,1481024.8220280334,0.35586393,0.5212671
2025-08-05,997943.0162297995,1473516.2285084077,0.34026858,0.376961
2025-08-06,997943.0162297995,1484802.8775951494,0.35513857,0.43235016
2025-08-07,997943.0162297995,1483559.1723509862,0.3319269,0.28192794
2025-08-08,997943.0162297995,1495127.3200484503,0.32285985,0.6878862
2025-08-11,997943.0162297995,1492170.6496966959,0.28869516,0.41292545
2025-08-12,997943.0162297995,1508056.30766568,0.2806436,0.42648593
2025-08-13,997943.0162297995,1513218.6013796686,0.2402408,0.13950151
2025-08-14,997943.0162297995,1513359.42261394,0.21499811,0.5221426
2025-08-15,997943.0162297995,1509816.2127611921,0.20672895,0.5657433
2025-08-18,997943.0162297995,1509487.7739813125,0.21615869,0.77042073
2025-08-19,997943.0162297995,1501298.4705470377,0.22936033,0.37721843
2025-08-20,997943.0162297995,1497309.3987752444,0.2619292,0.520031
2025-08-21,997943.0162297995,1491302.4654899419,0.29362765,0.34470707
2025-08-22,997943.0162297995,1514204.062097591,0.32670426,0.5091968
2025-08-25,997943.0162297995,1507539.962307884,0.29384527,0.58616
2025-08-26,997943.0162297995,1513852.0811309556,0.29580373,0.3766226
2025-08-27,997943.0162297995,1517301.4102058022,0.27955556,0.58233523
2025-08-28,997943.0162297995,1522674.8643686122,0.2670793,0.28809956
2025-08-29,997943.0162297995,1513593.9801804759,0.2509762,0.5237681
2025-09-02,997943.0162297995,1502377.8106919907,0.26526588,0.58075184
2025-09-03,997943.0162297995,1510520.0297411983,0.3040729,0.19971523
2025-09-04,997943.0162297995,1523144.2678868026,0.30632153,0.64370847
2025-09-05,997943.0162297995,1518732.5873579998,0.28506833,0.5002501
2025-09-08,997943.0162297995,1522463.8479228138,0.28528595,0.6782449
2025-09-09,997943.0162297995,1525983.3707110288,0.27795976,0.27571306
2025-09-10,997943.0162297995,1530394.762187106,0.26882017,0.43005663
2025-09-11,997943.0162297995,1543112.59078456,0.25924537,0.3404462
2025-09-12,997943.0162297995,1542596.2458251575,0.2295054,0.26702374
2025-09-15,997943.0162297995,1550809.0916492508,0.2209461,0.6262788
2025-09-16,997943.0162297995,1548673.8066025001,0.20281197,0.34324017
2025-09-17,997943.0162297995,1546749.6811766727,0.20651133,0.16849655
2025-09-18,997943.0162297995,1553976.778076948,0.2185524,0.3301391
2025-09-19,997943.0162297995,1561673.4235694446,0.21681152,0.60184425
2025-09-22,997943.0162297995,1569061.7062449204,0.20745431,0.6488537
2025-09-23,997943.0162297995,1560520.5654968955,0.19657384,0.17157681
2025-09-24,997943.0162297995,1555555.5654082233,0.21499811,0.43236792
2025-09-25,997943.0162297995,1548379.0194775097,0.24198167,0.35360608
2025-09-26,997943.0162297995,1557249.8995799057,0.27868512,0.5146383
2025-09-29,997943.0162297995,1561626.3391754343,0.2830373,0.46146062
2025-09-30,997943.0162297995,1567508.773409666,0.27970064,0.48707357
2025-10-01,997943.0162297995,1572850.1649207328,0.26686168,0.5190379
2025-10-02,997943.0162297995,1574661.6334794795,0.25329736,0.2118909
2025-10-03,997943.0162297995,1574638.379830725,0.24662401,0.33689213
2025-10-06,997943.0162297995,1580285.3897108152,0.24618879,0.58814734
2025-10-07,997943.0162297995,1574426.4973592246,0.23922528,0.23639981
2025-10-08,997943.0162297995,1583814.8797150645,0.25445795,0.43791372
2025-10-09,997943.0162297995,1579226.5572121262,0.24604371,0.4658846
2025-10-10,997943.0162297995,1536543.5156461908,0.25924537,0.33047196
2025-10-13,997943.0162297995,1560120.3412783789,0.36108658,0.5231013
2025-10-14,997943.0162297995,1558214.4136717443,0.3595633,0.5625665
2025-10-15,997943.0162297995,1565132.2838059897,0.36906558,0.5375738
2025-10-16,997943.0162297995,1554473.3298211347,0.35296246,0.567481
2025-10-17,997943.0162297995,1563296.9835029177,0.36623666,0.5711238
2025-10-20,997943.0162297995,1579556.0081527333,0.34904552,0.46683663
2025-10-21,997943.0162297995,1579532.3212233835,0.30516094,0.37707973
2025-10-22,997943.0162297995,1571320.6269812323,0.2814415,0.46736258
2025-10-23,997943.0162297995,1580638.3834246127,0.28608385,0.4784109
2025-10-24,997943.0162297995,1593556.257394891,0.26954553,0.41812727
2025-10-27,997943.0162297995,1612356.5674186493,0.2402408,0.5679026
2025-10-28,997943.0162297995,1616638.9830353423,0.19004557,0.7038245
2025-10-29,997943.0162297995,1617415.450678455,0.16269931,0.67610776
2025-10-30,997943.0162297995,1599626.8882438163,0.15435761,0.53896415
2025-10-31,997943.0162297995,1604874.1109683458,0.19758935,0.46359658
2025-11-03,997943.0162297995,1607885.9562287158,0.21688405,0.38418895
2025-11-04,997943.0162297995,1588826.8236239254,0.23255193,0.67986935
2025-11-05,997943.0162297995,1594332.7246298594,0.2868092,0.6407015
2025-11-06,997943.0162297995,1577226.604280468,0.30603138,0.6147678
2025-11-07,997943.0162297995,1578779.3951881502,0.3565893,0.5148425
2025-11-10,997943.0162297995,1603415.3453647872,0.37291,0.7770073
2025-11-11,997943.0162297995,1607085.801670388,0.33359525,0.6101729
2025-11-12,997943.0162297995,1607979.9816096257,0.30421796,0.23408741
2025-11-13,997943.0162297995,1581297.1370938548,0.28448805,0.76113886
2025-11-14,997943.0162297995,1581038.458943279,0.33018604,0.37586027
2025-11-17,997943.0162297995,1566308.681594569,0.35368785,0.46844113
2025-11-18,997943.0162297995,1553155.6711878912,0.40112668,0.37514237
2025-11-19,997943.0162297995,1559155.8195446148,0.44842046,0.43530062
2025-11-20,997943.0162297995,1535390.6511283882,0.45291772,0.4942627
2025-11-21,997943.0162297995,1550685.013439302,0.5027503,0.4427416
2025-11-24,997943.0162297995,1573508.7724308737,0.48120695,0.3703056
2025-11-25,997943.0162297995,1588309.031817586,0.41476354,0.54920137
2025-11-26,997943.0162297995,1599274.0378100735,0.33961576,0.5417027
2025-11-28,997943.0162297995,1608003.5216311747,0.2708512,0.43994984
2025-12-01,997943.0162297995,1600662.3204633638,0.21463542,0.40719992
2025-12-02,997943.0162297995,1603627.0805906071,0.20687403,0.38151816
2025-12-03,997943.0162297995,1609180.0658884153,0.20201407,0.37802622
2025-12-04,997943.0162297995,1610356.4662491987,0.19555832,0.64831
2025-12-05,997943.0162297995,1613415.396154234,0.20063588,0.5059901
2025-12-08,997943.0162297995,1608568.250966853,0.20288451,0.280086
2025-12-09,997943.0162297995,1607179.824059195,0.22399263,0.48579308
2025-12-10,997943.0162297995,1617839.0660042204,0.24633387,0.3187235
2025-12-11,997943.0162297995,1621603.6917878008,0.24089363,0.41536325
2025-12-12,997943.0162297995,1604168.1229348914,0.23690411,0.34620392
2025-12-15,997943.0162297995,1601744.550293422,0.2734625,0.4507263
2025-12-16,997943.0162297995,1597368.109679661,0.30102637,0.5195683
2025-12-17,997943.0162297995,1579791.2865964568,0.32786486,0.25847316
2025-12-18,997943.0162297995,1591720.8102484813,0.37980098,0.5457649
2025-12-19,997943.0162297995,1606147.2779819502,0.3792207,0.1698536
2025-12-22,997943.0162297995,1616153.3977568669,0.34592643,0.38558817
2025-12-23,997943.0162297995,1623539.9502820869,0.3078448,0.5199267
2025-12-24,997943.0162297995,1629250.94440844,0.27172163,0.5123248
2025-12-26,997943.0162297995,1629085.7138889546,0.24198167,0.48632902
2025-12-29,997943.0162297995,1623280.260686234,0.23066598,0.35927394
