agent,annualized_return,annualized_volatility,bootstrap_paths,capital_preservation_rate_95pct_hwm,device,final_portfolio_value,fold_id,max_drawdown,meets_95pct_preservation_goal,seed,sharpe_ratio,test_window,ticker,timesteps,train_window,var_95,var_95_violation_rate
ppo_with_uncertainty_guard,0.11696323656676232,0.10393920568733948,16,1.0,cpu,1235617.0368964376,wf_2020_2021,0.1371008267268501,True,37,1.0642128465630374,2020-01-01/2021-12-31,SPY,50000,2009-01-01/2019-12-31,-0.010317068280608677,0.05186721991701245
ppo_standalone,-0.02985745922437861,0.08549216553414347,16,0.9200879746046998,cpu,943670.492001086,wf_2020_2021,0.1619937114212684,False,42,-0.3545612928766931,2020-01-01/2021-12-31,SPY,50000,2009-01-01/2019-12-31,-0.002518821937832083,0.05186721991701245
ppo_with_uncertainty_guard,0.26793164091231586,0.21899683489987634,16,1.0,cpu,1574676.147085992,wf_2020_2021,0.2647548272753879,True,42,1.083973527025735,2020-01-01/2021-12-31,SPY,50000,2009-01-01/2019-12-31,-0.022304739889664835,0.05186721991701245
ppo_standalone,0.008721020012042181,0.006668158230708012,16,0.9999138232556809,cpu,1016747.0506105658,wf_2020_2021,0.0016040463207066535,True,53,1.3021593916844423,2020-01-01/2021-12-31,SPY,50000,2009-01-01/2019-12-31,0.0,0.004149377593360996
ppo_with_uncertainty_guard,0.28963465586602455,0.18591798662444284,16,1.0,cpu,1626632.602764185,wf_2020_2021,0.19220208274823547,True,53,1.3681234031720588,2020-01-01/2021-12-31,SPY,50000,2009-01-01/2019-12-31,-0.018779403643380377,0.05186721991701245
ppo_standalone,0.00829189379198549,0.006045387672532634,16,0.9997877314045788,cpu,1015919.891463699,wf_2020_2021,0.0015460814500408704,True,67,1.3659153919209834,2020-01-01/2021-12-31,SPY,50000,2009-01-01/2019-12-31,0.0,0.008298755186721992
ppo_with_uncertainty_guard,0.23610678944344324,0.13837160296830592,16,1.0,cpu,1499945.0512440223,wf_2020_2021,0.1127101440336119,True,67,1.5318642467560943,2020-01-01/2021-12-31,SPY,50000,2009-01-01/2019-12-31,-0.01417260193435368,0.05186721991701245
ppo_standalone,-0.008001245377821058,0.016556588726947645,16,0.9634043002877716,cpu,984751.9240375643,wf_2020_2021,0.036595699712228424,True,89,-0.48520563189212607,2020-01-01/2021-12-31,SPY,50000,2009-01-01/2019-12-31,0.0,0.03112033195020747
ppo_with_uncertainty_guard,0.26361047738710985,0.21533857291810166,16,1.0,cpu,1564427.4991170634,wf_2020_2021,0.26076853784199316,True,89,1.086535059440299,2020-01-01/2021-12-31,SPY,50000,2009-01-01/2019-12-31,-0.02171246121276189,0.05186721991701245
ppo_standalone,-0.0010852025372102834,0.007832983937776171,16,0.9936444943312301,cpu,997938.262155711,wf_2022_2023,0.009401716966790374,True,7,-0.1386150922807507,2022-01-01/2023-12-31,SPY,50000,2009-01-01/2021-12-31,0.0,0.008350730688935281
ppo_with_uncertainty_guard,0.020570606063685833,0.10626565212638965,16,1.0,cpu,1039462.4957597742,wf_2022_2023,0.12124891626781986,True,7,0.19161279082083016,2022-01-01/2023-12-31,SPY,50000,2009-01-01/2021-12-31,-0.01052161655779038,0.05010438413361169
ppo_standalone,-0.009431973430025588,0.01659712779538526,16,0.9774007889258772,cpu,982147.9500964356,wf_2022_2023,0.02909493363395399,True,13,-0.5709810551292512,2022-01-01/2023-12-31,SPY,50000,2009-01-01/2021-12-31,0.0,0.033402922755741124
ppo_with_uncertainty_guard,0.034029877125864326,0.11636467202893508,16,1.0,cpu,1065674.0738971657,wf_2022_2023,0.13593970855825732,True,13,0.2875754654741555,2022-01-01/2023-12-31,SPY,50000,2009-01-01/2021-12-31,-0.011481407604688697,0.05010438413361169
ppo_standalone,-0.007238519280081756,0.015275255509284163,16,0.9815187743106378,cpu,986285.9362224898,wf_2022_2023,0.025144023281064243,True,19,-0.47559066835587366,2022-01-01/2023-12-31,SPY,50000,2009-01-01/2021-12-31,0.0,0.029227557411273485
ppo_with_uncertainty_guard,0.05322511114896332,0.1871844858414865,16,1.0,cpu,1103591.0344102902,wf_2022_2023,0.21264929240219432,True,19,0.27703656561556683,2022-01-01/2023-12-31,SPY,50000,2009-01-01/2021-12-31,-0.017641973864811075,0.05010438413361169
ppo_standalone,-0.006259464606175364,0.010810199881001759,16,0.9838840090793469,cpu,988135.5995881329,wf_2022_2023,0.016330439780788186,True,23,-0.5808444851960717,2022-01-01/2023-12-31,SPY,50000,2009-01-01/2021-12-31,0.0,0.020876826722338204
ppo_with_uncertainty_guard,0.030336350448868527,0.11224922670060776,16,1.0,cpu,1058450.2327876603,wf_2022_2023,0.1393694701979904,True,23,0.26624023507691613,2022-01-01/2023-12-31,SPY,50000,2009-01-01/2021-12-31,-0.011259122406077005,0.05010438413361169
ppo_standalone,-0.0087531427481102,0.01433163254873539,16,0.9787480103856591,cpu,983427.6939960556,wf_2022_2023,0.02353321605277514,True,29,-0.6134387773143767,2022-01-01/2023-12-31,SPY,50000,2009-01-01/2021-12-31,0.0,0.022964509394572025
ppo_with_uncertainty_guard,0.06127420418373761,0.07335526590365758,16,1.0,cpu,1119677.5065999057,wf_2022_2023,0.07455990767890919,True,29,0.8107139439023673,2022-01-01/2023-12-31,SPY,50000,2009-01-01/2021-12-31,-0.00855706295627474,0.05010438413361169
ppo_standalone,-0.006076169656786834,0.01383705790611982,16,0.983704292345263,cpu,988482.06915171,wf_2022_2023,0.021519309026775124,True,37,-0.4404574163119231,2022-01-01/2023-12-31,SPY,50000,2009-01-01/2021-12-31,0.0,0.033402922755741124
ppo_with_uncertainty_guard,0.026593447420370835,0.07695234116579322,16,1.0,cpu,1051153.5792146947,wf_2022_2023,0.08789935043678954,True,37,0.3410673903625128,2022-01-01/2023-12-31,SPY,50000,2009-01-01/2021-12-31,-0.007217507899252416,0.05010438413361169
ppo_standalone,-0.007389523206502144,0.013632072417466804,16,0.9812350169394832,cpu,986000.800663401,wf_2022_2023,0.019408245413729652,True,42,-0.5440753532056603,2022-01-01/2023-12-31,SPY,50000,2009-01-01/2021-12-31,0.0,0.020876826722338204
ppo_with_uncertainty_guard,0.06074425595319047,0.1755625870256339,16,1.0,cpu,1118614.9891372812,wf_2022_2023,0.19424044706091004,True,42,0.335895806061229,2022-01-01/2023-12-31,SPY,50000,2009-01-01/2021-12-31,-0.01718591155996556,0.05010438413361169
ppo_standalone,-0.017078725703600812,0.03262311152539097,16,0.9630611182594568,cpu,967786.7213559443,wf_2022_2023,0.044480591334609465,True,53,-0.528035634841679,2022-01-01/2023-12-31,SPY,50000,2009-01-01/2021-12-31,-0.0032855357064915935,0.05010438413361169
ppo_with_uncertainty_guard,0.06012072883841443,0.17993390126052716,16,1.0,cpu,1117365.4632318963,wf_2022_2023,0.19919839780072957,True,53,0.3244677342754262,2022-01-01/2023-12-31,SPY,50000,2009-01-01/2021-12-31,-0.01738293069431105,0.05010438413361169
ppo_standalone,-0.00808096304058744,0.014336661142610724,16,0.9804588877235259,cpu,984695.6774902391,wf_2022_2023,0.025020417223337477,True,67,-0.565940777656684,2022-01-01/2023-12-31,SPY,50000,2009-01-01/2021-12-31,-8.073461954509733e-05,0.05010438413361169
ppo_with_uncertainty_guard,0.06204687358960333,0.17487662654157612,16,1.0,cpu,1121227.5234508028,wf_2022_2023,0.189208181517724,True,67,0.3442312759642786,2022-01-01/2023-12-31,SPY,50000,2009-01-01/2021-12-31,-0.017148528703940256,0.05010438413361169
ppo_standalone,-0.008068368965691715,0.015188781255666304,16,0.980081853448821,cpu,984719.4420369009,wf_2022_2023,0.02411154881003963,True,89,-0.5333548226736129,2022-01-01/2023-12-31,SPY,50000,2009-01-01/2021-12-31,0.0,0.031315240083507306
ppo_with_uncertainty_guard,-0.01824497882267065,0.04883646862075359,16,0.9591884154118601,cpu,965605.2146357365,wf_2022_2023,0.06881343909996207,True,89,-0.37704223270565806,2022-01-01/2023-12-31,SPY,50000,2009-01-01/2021-12-31,-0.004810560151211974,0.05010438413361169
ppo_standalone,0.00848821341145537,0.00847548643970342,16,0.9994902859696324,cpu,1016196.0075140235,wf_2024_2025,0.005897938154782234,True,7,0.9972563636882272,2024-01-01/2025-12-31,SPY,50000,2009-01-01/2023-12-31,0.0,0.014613778705636743
ppo_with_uncertainty_guard,0.1489652562217491,0.11274625784093051,16,0.9974383095579205,cpu,1302059.9040736018,wf_2024_2025,0.12840572653221505,True,7,1.2316290338882858,2024-01-01/2025-12-31,SPY,50000,2009-01-01/2023-12-31,-0.010512301693320757,0.05010438413361169
ppo_standalone,0.007681392432044163,0.007671842557281054,16,0.9980934948240298,cpu,1014651.2429783873,wf_2024_2025,0.00437537061037252,True,13,0.9973982599408042,2024-01-01/2025-12-31,SPY,50000,2009-01-01/2023-12-31,0.0,0.012526096033402923
ppo_with_uncertainty_guard,0.1710840601532943,0.13662728777304972,16,0.9964165778089279,cpu,1350118.1247079254,wf_2024_2025,0.1575635609859528,True,13,1.1559161134467686,2024-01-01/2025-12-31,SPY,50000,2009-01-01/2023-12-31,-0.012785603503875542,0.05010438413361169
ppo_standalone,0.010067186450501824,0.00838451937316756,16,0.9999496218013122,cpu,1019222.3806698802,wf_2024_2025,0.003893200397849794,True,19,1.194661230590498,2024-01-01/2025-12-31,SPY,50000,2009-01-01/2023-12-31,0.0,0.018789144050104383
ppo_with_uncertainty_guard,0.20080439218729484,0.1620747872941832,16,0.9963353184379302,cpu,1415990.63799849,wf_2024_2025,0.18754288452755197,True,19,1.1290558073281576,2024-01-01/2025-12-31,SPY,50000,2009-01-01/2023-12-31,-0.015361894707537616,0.05010438413361169
ppo_standalone,0.0095056625439329,0.008481503250195657,16,0.9998597339771762,cpu,1018145.634948415,wf_2024_2025,0.00438965923291923,True,23,1.1154379903721006,2024-01-01/2025-12-31,SPY,50000,2009-01-01/2023-12-31,0.0,0.020876826722338204
ppo_with_uncertainty_guard,0.19418341812953474,0.15984646901994107,16,0.9963354864887338,cpu,1401187.1208328735,wf_2024_2025,0.18674719915771187,True,23,1.1102055900570842,2024-01-01/2025-12-31,SPY,50000,2009-01-01/2023-12-31,-0.015282480972973111,0.05010438413361169
ppo_standalone,0.013735248584736732,0.011063084270863697,16,0.9991688906602004,cpu,1026269.3116767233,wf_2024_2025,0.006210562688773513,True,29,1.233071983282008,2024-01-01/2025-12-31,SPY,50000,2009-01-01/2023-12-31,0.0,0.04384133611691023
ppo_with_uncertainty_guard,0.19129328954076677,0.16049001749680256,16,0.9963353185376436,cpu,1394748.3414389275,wf_2024_2025,0.1875224370784342,True,29,1.090655633997853,2024-01-01/2025-12-31,SPY,50000,2009-01-01/2023-12-31,-0.015360879508223135,0.05010438413361169
ppo_standalone,0.00881970799783112,0.008128897821504813,16,0.9994763254601792,cpu,1016831.020141077,wf_2024_2025,0.004720296549622027,True,37,1.0802042630834865,2024-01-01/2025-12-31,SPY,50000,2009-01-01/2023-12-31,0.0,0.016701461377870562
ppo_with_uncertainty_guard,0.20199944847752138,0.1624219413374955,16,0.9963353182154989,cpu,1418670.4607350084,wf_2024_2025,0.18754274503471846,True,37,1.132766890601936,2024-01-01/2025-12-31,SPY,50000,2009-01-01/2023-12-31,-0.015361704678480947,0.05010438413361169
ppo_standalone,0.010574107452597147,0.009040260217017426,16,0.9988405651217567,cpu,1020194.8862490817,wf_2024_2025,0.004778862014650054,True,42,1.1635072031924694,2024-01-01/2025-12-31,SPY,50000,2009-01-01/2023-12-31,0.0,0.020876826722338204
ppo_with_uncertainty_guard,0.2069889207856493,0.1633972219720287,16,0.996335318166358,cpu,1429884.909444902,wf_2024_2025,0.1875521624243186,True,42,1.1513572746022003,2024-01-01/2025-12-31,SPY,50000,2009-01-01/2023-12-31,-0.015401963377749439,0.05010438413361169
ppo_standalone,0.013878852129237755,0.012255593374740805,16,0.9949523625350517,cpu,1026545.6649640095,wf_2024_2025,0.007796901756232044,True,53,1.1246492813162297,2024-01-01/2025-12-31,SPY,50000,2009-01-01/2023-12-31,-0.0002780129099624772,0.05010438413361169
ppo_with_uncertainty_guard,0.19933586259227148,0.16203901028657874,16,0.9963353194956156,cpu,1412700.8607062493,wf_2024_2025,0.1875417681893402,True,53,1.1217531960428784,2024-01-01/2025-12-31,SPY,50000,2009-01-01/2023-12-31,-0.015361641091483236,0.05010438413361169
ppo_standalone,0.005876712519210241,0.006095089896799991,16,0.9976465801565931,cpu,1011199.9785577027,wf_2024_2025,0.002954979593790208,True,67,0.961324524052213,2024-01-01/2025-12-31,SPY,50000,2009-01-01/2023-12-31,0.0,0.012526096033402923
ppo_with_uncertainty_guard,0.18668011655721986,0.1593229187307619,16,0.9963354070565161,cpu,1384499.9984811589,wf_2024_2025,0.18738879330857705,True,67,1.074292519456165,2024-01-01/2025-12-31,SPY,50000,2009-01-01/2023-12-31,-0.015351337006421596,0.05010438413361169
ppo_standalone,0.012924778463860193,0.01172722516245107,16,0.9987875952566143,cpu,1024710.2892597857,wf_2024_2025,0.006613136003665865,True,89,1.0950410087371434,2024-01-01/2025-12-31,SPY,50000,2009-01-01/2023-12-31,0.0,0.025052192066805846
ppo_with_uncertainty_guard,0.20293615073940083,0.16226565111217345,16,0.9963353183652526,cpu,1420772.622829741,wf_2024_2025,0.18754456890494897,True,89,1.1386586041567335,2024-01-01/2025-12-31,SPY,50000,2009-01-01/2023-12-31,-0.015361901788580745,0.05010438413361169
ppo_standalone,0.002619462245901705,0.05618570743726675,16,0.9639551963924836,cpu,1004995.3638803199,wf_2018_2019,0.05295497089766443,True,7,0.046560418338231,2018-01-01/2019-12-31,QQQ,50000,2009-01-01/2017-12-31,-0.005464160037946719,0.05
ppo_with_uncertainty_guard,0.02053653152357512,0.07138952840122202,16,0.9996876999046542,cpu,1039480.3792415061,wf_2018_2019,0.08363412957409289,True,7,0.28475401855585364,2018-01-01/2019-12-31,QQQ,50000,2009-01-01/2017-12-31,-0.008219227270602135,0.05
ppo_standalone,-0.013467283019629269,0.04086515075623914,16,0.9639381659698886,cpu,974504.3799745134,wf_2018_2019,0.048707248998934416,True,13,-0.3317921613953126,2018-01-01/2019-12-31,QQQ,50000,2009-01-01/2017-12-31,-0.0013379588835860544,0.05
ppo_with_uncertainty_guard,0.0995924475295085,0.15024281019915778,16,0.9992053139989038,cpu,1198220.273270398,wf_2018_2019,0.1781193131699954,True,13,0.6319071672548343,2018-01-01/2019-12-31,QQQ,50000,2009-01-01/2017-12-31,-0.016689469870617122,0.05
ppo_standalone,-0.01349280138958328,0.019267764125699745,16,0.9744563667529718,cpu,974456.3667529718,wf_2018_2019,0.03696782022369649,True,19,-0.7050400043450205,2018-01-01/2019-12-31,QQQ,50000,2009-01-01/2017-12-31,0.0,0.01875
ppo_with_uncertainty_guard,0.1333471734305572,0.18154135063268437,16,0.9991579440546584,cpu,1269253.8994710664,wf_2018_2019,0.22632853268494835,True,19,0.6895136828980574,2018-01-01/2019-12-31,QQQ,50000,2009-01-01/2017-12-31,-0.02014267647893675,0.05
ppo_standalone,-0.004960006554270014,0.020771689875530217,16,0.9905735705241809,cpu,990573.5705241809,wf_2018_2019,0.03608719449961473,True,23,-0.23937918595101979,2018-01-01/2019-12-31,QQQ,50000,2009-01-01/2017-12-31,0.0,0.025
ppo_with_uncertainty_guard,0.14434487665137863,0.19232874933341268,16,0.9991579408877483,cpu,1292816.8644234184,wf_2018_2019,0.22795912502390114,True,23,0.7010506869581294,2018-01-01/2019-12-31,QQQ,50000,2009-01-01/2017-12-31,-0.022722307357620063,0.05
ppo_standalone,-0.0085154766829882,0.022651993882962223,16,0.9838425444969303,cpu,983842.5444969303,wf_2018_2019,0.04199715191294018,True,29,-0.3775332370000647,2018-01-01/2019-12-31,QQQ,50000,2009-01-01/2017-12-31,0.0,0.020833333333333332
ppo_with_uncertainty_guard,0.06535931178829794,0.07819203768523281,16,0.999284770420944,cpu,1128167.3729315982,wf_2018_2019,0.07793908221179746,True,29,0.8096987565525458,2018-01-01/2019-12-31,QQQ,50000,2009-01-01/2017-12-31,-0.008733436794281601,0.05
ppo_standalone,-0.007510253547674596,0.022711765803063673,16,0.9857433687661129,cpu,985743.368766113,wf_2018_2019,0.04054284329262703,True,37,-0.33192244402627047,2018-01-01/2019-12-31,QQQ,50000,2009-01-01/2017-12-31,0.0,0.025
ppo_with_uncertainty_guard,0.13151274032373228,0.16316917490529717,16,0.999158653662218,cpu,1265343.6003199946,wf_2018_2019,0.19211901344511095,True,37,0.7572222239327611,2018-01-01/2019-12-31,QQQ,50000,2009-01-01/2017-12-31,-0.0182636944333197,0.05
ppo_standalone,-0.005977003025311015,0.04106866306936919,16,0.9786456639733777,cpu,988646.0212553161,wf_2018_2019,0.04714917402078689,True,42,-0.14597294343751374,2018-01-01/2019-12-31,QQQ,50000,2009-01-01/2017-12-31,-0.0016259394593379098,0.05
ppo_with_uncertainty_guard,0.07417894296977816,0.12789003133692148,16,0.999446562193284,cpu,1146023.6758852855,wf_2018_2019,0.15068525713302727,True,42,0.5595159075781762,2018-01-01/2019-12-31,QQQ,50000,2009-01-01/2017-12-31,-0.015260791785200832,0.05
ppo_standalone,-0.015477797979930145,0.019599404869013848,16,0.9707250074044247,cpu,970725.0074044247,wf_2018_2019,0.03760940901504006,True,53,-0.7958763722998538,2018-01-01/2019-12-31,QQQ,50000,2009-01-01/2017-12-31,0.0,0.014583333333333334
ppo_with_uncertainty_guard,0.13943986090132643,0.18999448904522984,16,0.9991579414027578,cpu,1282282.2624070134,wf_2018_2019,0.22751906156958412,True,53,0.6870550991094667,2018-01-01/2019-12-31,QQQ,50000,2009-01-01/2017-12-31,-0.021731773954548037,0.05
ppo_standalone,-0.0007551103946756427,0.021523280670508346,16,0.9983417171939606,cpu,998562.185819765,wf_2018_2019,0.03625309628580253,True,67,-0.035096418353250065,2018-01-01/2019-12-31,QQQ,50000,2009-01-01/2017-12-31,0.0,0.03125
ppo_with_uncertainty_guard,0.14199294776125465,0.18126130563311957,16,0.9991579408885017,cpu,1287760.469832648,wf_2018_2019,0.22778359076684895,True,67,0.7325050381216792,2018-01-01/2019-12-31,QQQ,50000,2009-01-01/2017-12-31,-0.019375590713833813,0.05
ppo_standalone,0.0007747311753867832,0.027557173509847453,16,0.9981501741864959,cpu,1001476.1956029609,wf_2018_2019,0.044037074189689274,True,89,0.028102547043948118,2018-01-01/2019-12-31,QQQ,50000,2009-01-01/2017-12-31,0.0,0.029166666666666667
ppo_with_uncertainty_guard,0.14491971980853607,0.18847758699891107,16,0.9991579408897419,cpu,1294054.1467819626,wf_2018_2019,0.22786993657196886,True,89,0.7180397893107899,2018-01-01/2019-12-31,QQQ,50000,2009-01-01/2017-12-31,-0.021268085562762183,0.05
ppo_standalone,0.013195047685702866,0.009245121156693792,16,0.9998732033325529,cpu,1025390.0613681644,wf_2020_2021,0.0015767096540613146,True,7,1.4178858268560122,2020-01-01/2021-12-31,QQQ,50000,2009-01-01/2019-12-31,0.0,0.008298755186721992
ppo_with_uncertainty_guard,0.14344176112165763,0.1078743418570852,16,0.995231178086203,cpu,1292248.1534807305,wf_2020_2021,0.11150585413908054,True,7,1.2425809812814872,2020-01-01/2021-12-31,QQQ,50000,2009-01-01/2019-12-31,-0.011178624481103494,0.05186721991701245
ppo_standalone,0.002746352630079421,0.015778692602717248,16,0.9706002917662754,cpu,1005259.5272837763,wf_2020_2021,0.02939970823372462,True,13,0.1738141917809612,2020-01-01/2021-12-31,QQQ,50000,2009-01-01/2019-12-31,0.0,0.01867219917012448
ppo_with_uncertainty_guard,0.2789065500243634,0.20212416813556314,16,0.9962291391304268,cpu,1600849.207916551,wf_2020_2021,0.19158166224410922,True,13,1.2170996873484132,2020-01-01/2021-12-31,QQQ,50000,2009-01-01/2019-12-31,-0.02133105734939438,0.05186721991701245
ppo_standalone,-0.019846644309687175,0.039277378756023176,16,0.927593128088567,cpu,962383.3641549401,wf_2020_2021,0.07728554199072502,False,19,-0.5103740060394945,2020-01-01/2021-12-31,QQQ,50000,2009-01-01/2019-12-31,0.0,0.03941908713692946
ppo_with_uncertainty_guard,0.38184197696252614,0.23266276613632533,16,0.9952166970885472,cpu,1856327.1777556292,wf_2020_2021,0.18461026333150932,True,19,1.3900683799995228,2020-01-01/2021-12-31,QQQ,50000,2009-01-01/2019-12-31,-0.025618533174698754,0.05186721991701245
ppo_standalone,0.0024221370522054726,0.013895127769586312,16,0.974189742816246,cpu,1004637.9381745831,wf_2020_2021,0.02581025718375396,True,23,0.1741028084454061,2020-01-01/2021-12-31,QQQ,50000,2009-01-01/2019-12-31,0.0,0.016597510373443983
ppo_with_uncertainty_guard,0.28384623722104785,0.19622972561908905,16,0.9949713034465613,cpu,1612696.5872679853,wf_2020_2021,0.18401815963980117,True,23,1.2733047566292586,2020-01-01/2021-12-31,QQQ,50000,2009-01-01/2019-12-31,-0.02049885677849437,0.05186721991701245
ppo_standalone,0.1810576278050445,0.14255202006337672,16,0.9972143693758709,cpu,1374778.7065585847,wf_2020_2021,0.1484048377722862,True,29,1.1673643516801233,2020-01-01/2021-12-31,QQQ,50000,2009-01-01/2019-12-31,-0.014799128534164385,0.05186721991701245
ppo_with_uncertainty_guard,0.09355177658246956,0.10986104471721116,16,0.9961203875939917,cpu,1186555.2466386778,wf_2020_2021,0.11366799535864358,True,29,0.8140354065650134,2020-01-01/2021-12-31,QQQ,50000,2009-01-01/2019-12-31,-0.012022079120406204,0.05186721991701245
ppo_standalone,0.009710809181945711,0.011828581620286605,16,0.9869220813601356,cpu,1018656.1364952687,wf_2020_2021,0.013077918639864405,True,37,0.8169899763189562,2020-01-01/2021-12-31,QQQ,50000,2009-01-01/2019-12-31,0.0,0.016597510373443983
ppo_with_uncertainty_guard,0.24130923683539193,0.17223377309614607,16,0.9965495525246686,cpu,1512042.8618057524,wf_2020_2021,0.15908061560781717,True,37,1.2550759101919222,2020-01-01/2021-12-31,QQQ,50000,2009-01-01/2019-12-31,-0.018308487809753072,0.05186721991701245
ppo_standalone,-0.025775131651042987,0.06451308305246614,16,0.915694023952826,cpu,951280.2745917712,wf_2020_2021,0.11472686272440735,False,42,-0.40477164476301775,2020-01-01/2021-12-31,QQQ,50000,2009-01-01/2019-12-31,0.0,0.04771784232365145
ppo_with_uncertainty_guard,0.37991272636385154,0.2518604527826616,16,0.9952166970821259,cpu,1851373.1951006877,wf_2020_2021,0.22136564847702,True,42,1.2785653677668283,2020-01-01/2021-12-31,QQQ,50000,2009-01-01/2019-12-31,-0.026215403890381593,0.05186721991701245
ppo_standalone,0.012303580129264996,0.010242534169501166,16,0.9949960773533038,cpu,1023665.1226652523,wf_2020_2021,0.005155000691341893,True,53,1.1938760975290201,2020-01-01/2021-12-31,QQQ,50000,2009-01-01/2019-12-31,0.0,0.014522821576763486
ppo_with_uncertainty_guard,0.38819010016980277,0.24785770802467794,16,0.9952166970815349,cpu,1872672.64682386,wf_2020_2021,0.21015373754422562,True,53,1.3233423524446155,2020-01-01/2021-12-31,QQQ,50000,2009-01-01/2019-12-31,-0.026215408557820653,0.05186721991701245
ppo_standalone,0.011476580159936633,0.009048155874787385,16,0.9969664146614036,cpu,1022066.1642104668,wf_2020_2021,0.003033585338596434,True,67,1.2611435679522283,2020-01-01/2021-12-31,QQQ,50000,2009-01-01/2019-12-31,0.0,0.016597510373443983
ppo_with_uncertainty_guard,0.3724860748448141,0.21945533086133037,16,0.9952166970905642,cpu,1832361.8098500047,wf_2020_2021,0.15821265809067464,True,67,1.4427697802656132,2020-01-01/2021-12-31,QQQ,50000,2009-01-01/2019-12-31,-0.02288756839196404,0.05186721991701245
ppo_standalone,-0.009960496994630938,0.027881023561296736,16,0.9461409063525937,cpu,981035.1959694786,wf_2020_2021,0.05767535848677219,False,89,-0.3590391007791573,2020-01-01/2021-12-31,QQQ,50000,2009-01-01/2019-12-31,0.0,0.024896265560165973
ppo_with_uncertainty_guard,0.3712726982753472,0.2519973782057704,16,0.9952166970898448,cpu,1829264.603560026,wf_2020_2021,0.2250204716765698,True,89,1.2529459187253782,2020-01-01/2021-12-31,QQQ,50000,2009-01-01/2019-12-31,-0.026194826166044738,0.05186721991701245
ppo_standalone,-0.017615601681671395,0.026876592954771517,16,0.9630756709764555,cpu,966782.1911192652,wf_2022_2023,0.04158754104125417,True,7,-0.6612630538269983,2022-01-01/2023-12-31,QQQ,50000,2009-01-01/2021-12-31,0.0,0.031315240083507306
ppo_with_uncertainty_guard,0.04151790757329574,0.14798096295201935,16,0.9997057308697809,cpu,1080390.6823998136,wf_2022_2023,0.17979220460553835,True,7,0.27489435899632875,2022-01-01/2023-12-31,QQQ,50000,2009-01-01/2021-12-31,-0.015078764812531807,0.05010438413361169
ppo_standalone,-0.011402467408482154,0.01890967258115391,16,0.9747061849629048,cpu,978437.6128576334,wf_2022_2023,0.025600802852105642,True,13,-0.6064556460524793,2022-01-01/2023-12-31,QQQ,50000,2009-01-01/2021-12-31,0.0,0.020876826722338204
ppo_with_uncertainty_guard,0.06835942297377345,0.17082952508845245,16,0.9996408876689212,cpu,1133928.8965515539,wf_2022_2023,0.20524128864433666,True,13,0.38707688735795037,2022-01-01/2023-12-31,QQQ,50000,2009-01-01/2021-12-31,-0.017028620250436253,0.05010438413361169
ppo_standalone,-0.008862524862956734,0.017424421829419976,16,0.9792431591286639,cpu,983221.431478556,wf_2022_2023,0.020756840871336113,True,19,-0.5108892340582862,2022-01-01/2023-12-31,QQQ,50000,2009-01-01/2021-12-31,0.0,0.020876826722338204
ppo_with_uncertainty_guard,0.08898468742314637,0.24685981538260843,16,0.9995141118889564,cpu,1175900.9768165902,wf_2022_2023,0.2835064302082132,True,19,0.34532039070903287,2022-01-01/2023-12-31,QQQ,50000,2009-01-01/2021-12-31,-0.024028113398874493,0.05010438413361169
ppo_standalone,-0.010339703377792676,0.016929892475046428,16,0.9769148290588692,cpu,980437.9152678956,wf_2022_2023,0.023085170941130828,True,23,-0.6139101014874571,2022-01-01/2023-12-31,QQQ,50000,2009-01-01/2021-12-31,0.0,0.020876826722338204
ppo_with_uncertainty_guard,0.07912767327066869,0.18185297769428937,16,0.9996117133250816,cpu,1155751.9233776173,wf_2022_2023,0.21215784351154066,True,23,0.41876101957432116,2022-01-01/2023-12-31,QQQ,50000,2009-01-01/2021-12-31,-0.018653668176527916,0.05010438413361169
ppo_standalone,-0.01385156902954981,0.02315604332711832,16,0.9699172036119452,cpu,973835.3597071366,wf_2022_2023,0.03553294062617607,True,29,-0.6023611797916173,2022-01-01/2023-12-31,QQQ,50000,2009-01-01/2021-12-31,0.0,0.022964509394572025
ppo_with_uncertainty_guard,0.13237429474993015,0.1143671111136785,16,0.9995318778588053,cpu,1266554.4156703495,wf_2022_2023,0.09527232660202833,True,29,1.0869943328588687,2022-01-01/2023-12-31,QQQ,50000,2009-01-01/2021-12-31,-0.011663878968780138,0.05010438413361169
ppo_standalone,-0.011418759132015871,0.02634931374694835,16,0.9744481718944507,cpu,978406.9641336531,wf_2022_2023,0.03881198334194391,True,37,-0.4358513721654183,2022-01-01/2023-12-31,QQQ,50000,2009-01-01/2021-12-31,0.0,0.04801670146137787
ppo_with_uncertainty_guard,0.09923602514744392,0.17415467920464223,16,0.9995369536256636,cpu,1197031.0688605972,wf_2022_2023,0.2068081751530535,True,37,0.5432833048592257,2022-01-01/2023-12-31,QQQ,50000,2009-01-01/2021-12-31,-0.017510038744455336,0.05010438413361169
ppo_standalone,-0.011458490220210667,0.0212452753817785,16,0.9743737323080629,cpu,978332.2221290707,wf_2022_2023,0.029026082899427874,True,42,-0.5424527683703272,2022-01-01/2023-12-31,QQQ,50000,2009-01-01/2021-12-31,0.0,0.022964509394572025
