agent,annualized_return,annualized_volatility,capital_preservation_rate_95pct_hwm,drawdown_floor,fast_window,final_portfolio_value,max_drawdown,meets_95pct_preservation_goal,seed,sharpe_ratio,slow_window,ticker,var_95,var_95_violation_rate
stop_loss_10pct,0.2353620112016941,0.2701300964154519,0.9363752926392265,0.1,20,2315405.862421294,0.38951921417477187,False,-1,0.7824523524040827,50,LLY,-0.026173186402790094,0.04995004995004995
stop_loss_5pct,-0.010985645074279977,0.1315685007623145,0.8349500488335884,0.05,20,957069.8648636151,0.20834535187973546,False,-1,-0.08395945447762147,50,MCD,-0.013314408426239766,0.04995004995004995
stop_loss_10pct,-0.04811600700296067,0.14800635327630615,0.8187281574401084,0.1,20,822111.9918532429,0.22372607524263688,False,-1,-0.33317525720929747,50,MCD,-0.014315161822365141,0.04995004995004995
stop_loss_5pct,0.35244541244277594,0.31341478664572225,0.8372060836430477,0.05,20,3317697.344829193,0.278599441459076,False,-1,0.9633055949568702,50,META,-0.02587427014222854,0.04995004995004995
stop_loss_10pct,0.3385369478751786,0.3283333483583358,0.769923515120382,0.1,20,3184226.440921114,0.3225703841195243,False,-1,0.8880518778321433,50,META,-0.027345349448685496,0.04995004995004995
stop_loss_5pct,0.03279959725153125,0.1840059191934609,0.8446160012770263,0.05,20,1136776.0224214431,0.28529030197344385,False,-1,0.1753918726703587,50,MSFT,-0.019772277797997617,0.04995004995004995
stop_loss_10pct,0.044457855287906634,0.20820843218677676,0.8977305975116504,0.1,20,1188608.7810653755,0.42121031909400974,False,-1,0.20891526056584916,50,MSFT,-0.02258630095944092,0.04995004995004995
stop_loss_5pct,0.14744588872529424,0.2930006875639272,0.7985340517036456,0.05,20,1726909.6991915826,0.2655757856363873,False,-1,0.4694133405358552,50,NFLX,-0.026033509984319636,0.04995004995004995
stop_loss_10pct,0.2930528841934217,0.319605029567121,0.8302637475075481,0.1,20,2775649.9661331056,0.18968665736124835,False,-1,0.8041358799340943,50,NFLX,-0.02706556591202869,0.04995004995004995
stop_loss_5pct,0.2848482613510812,0.36877386996886335,0.8645734688695396,0.05,20,2706348.3872073926,0.5302713593288082,False,-1,0.6796591064100874,50,NVDA,-0.03388349488485076,0.04995004995004995
stop_loss_10pct,0.2874261135415608,0.3888734904965489,0.879044606001964,0.1,20,2727981.4546166644,0.6554862695567849,False,-1,0.6496839394008653,50,NVDA,-0.03720854538496354,0.04995004995004995
stop_loss_5pct,0.15687696036104398,0.32329699743246043,0.7636646073198513,0.05,20,1783982.9980422477,0.35937326948105597,False,-1,0.4507435221471328,50,ORCL,-0.025529741889426916,0.04995004995004995
stop_loss_10pct,0.09630931332964017,0.3336269847089619,0.6530251821292767,0.1,20,1440864.5659799865,0.34697481787072326,False,-1,0.2756051799278766,50,ORCL,-0.027413968184344384,0.04995004995004995
stop_loss_5pct,0.04639495186585046,0.20812440578488975,0.7243740939368203,0.05,20,1197389.4911650978,0.2871158880121718,False,-1,0.21790256966715565,50,PGR,-0.019504052022769613,0.04995004995004995
stop_loss_10pct,0.22975358453346054,0.22057076410732165,0.8106290236642966,0.1,20,2273931.8326844224,0.21460952844731795,False,-1,0.9376295336749914,50,PGR,-0.01977931069400718,0.04995004995004995
stop_loss_5pct,0.36790957881213615,0.5249432693289994,0.7969316163872738,0.05,20,3470964.6522083567,0.5526896372872936,False,-1,0.5967952028767431,50,PLTR,-0.05290554170444928,0.04995004995004995
stop_loss_10pct,0.28476566286396066,0.5379779662306726,0.8493037541055337,0.1,20,2705657.3586436356,0.6531404942425452,False,-1,0.46577421377167605,50,PLTR,-0.052314379166773506,0.04995004995004995
stop_loss_5pct,-0.08596592047979663,0.2530064928146427,0.666078928296467,0.05,20,699735.539842762,0.4710005120500623,False,-1,-0.35527691284726004,50,QCOM,-0.02576337103630877,0.04995004995004995
