agent,annualized_return,annualized_volatility,capital_preservation_rate_95pct_hwm,device,final_portfolio_value,fold_id,max_drawdown,meets_95pct_preservation_goal,seed,sharpe_ratio,ticker,timesteps,var_95,var_95_violation_rate
ppo_standalone,0.0008734570483654115,0.023458620675789264,0.9436713955221813,cpu,1003401.0653464431,test_legacy,0.059241542268145264,False,37,0.037217443886433804,BRK-B,50000,0.0,0.04795918367346939
ppo_standalone,-0.009982675827191612,0.04100775387939161,0.8966081283142571,cpu,961734.7560276882,test_legacy,0.12839962591201048,False,42,-0.2446561212230616,BRK-B,50000,-0.003446662278020973,0.05
ppo_standalone,0.010839403990447648,0.05910028576737082,0.9703959860471018,cpu,1042817.7426316342,test_legacy,0.13780786694954594,True,53,0.18241958813253292,BRK-B,50000,-0.006311140828222239,0.05
ppo_standalone,-0.011017095283788718,0.03916442217483419,0.8935956132285329,cpu,957832.8283097463,test_legacy,0.13277660167045702,False,67,-0.2828635637623688,BRK-B,50000,-0.0029755381568446807,0.05
ppo_standalone,0.006782141149177068,0.022505098652131256,0.9604628666070671,cpu,1026634.4790407125,test_legacy,0.040408348538525485,True,89,0.3003407502321799,BRK-B,50000,0.0,0.04081632653061224
ppo_standalone,1.6459014931188115e-05,0.006995882371122311,0.9898156390147295,cpu,1000064.0088020201,test_legacy,0.010184360985270535,True,7,0.0023525990213198855,C,50000,0.0,0.01020408163265306
ppo_standalone,0.0008864054642891693,0.005331998438436265,0.9984025738643812,cpu,1003451.5484071381,test_legacy,0.00840734950022426,True,13,0.16616405114697785,C,50000,0.0,0.006122448979591836
ppo_standalone,0.0006505975746480533,0.0048400826537491875,0.9995876943854151,cpu,1002532.4803215495,test_legacy,0.008088546334842683,True,19,0.13437057663138313,C,50000,0.0,0.00510204081632653
ppo_standalone,0.0007565344388411639,0.004932370183987656,0.9990590654667354,cpu,1002945.2949257321,test_legacy,0.008088546334842683,True,23,0.15331859615806293,C,50000,0.0,0.00510204081632653
ppo_standalone,0.0006609279807610657,0.004839836640297177,0.9996278261123058,cpu,1002572.7302765313,test_legacy,0.008088546334842683,True,29,0.13651039132158208,C,50000,0.0,0.00510204081632653
ppo_standalone,0.0012520492262115771,0.006827628802396529,0.994853649491834,cpu,1004877.8930754203,test_legacy,0.009083264390200907,True,37,0.1832608377917284,C,50000,0.0,0.00816326530612245
ppo_standalone,0.0010515339077730261,0.006123809685831779,0.9970457227671716,cpu,1004095.5138066598,test_legacy,0.00917431458035789,True,42,0.1716177091886781,C,50000,0.0,0.006122448979591836
ppo_standalone,0.0011308365443329668,0.005644573171693808,0.998568214928974,cpu,1004404.886122072,test_legacy,0.008630607162906978,True,53,0.20022166632146673,C,50000,0.0,0.00510204081632653
ppo_standalone,0.0007320863196177366,0.004951337984188702,0.9987880777570928,cpu,1002850.0143274684,test_legacy,0.008088546334842683,True,67,0.1477974267493614,C,50000,0.0,0.006122448979591836
ppo_standalone,0.0014962829692220273,0.005808432609298042,0.9976595689795001,cpu,1005831.4663934365,test_legacy,0.008088546334842683,True,89,0.25740572232529424,C,50000,0.0,0.006122448979591836
ppo_standalone,-0.0022918930967269096,0.0048659885523736025,0.991116546167288,cpu,991116.546167288,test_legacy,0.012963914134715537,True,7,-0.47152775353807325,CAT,50000,0.0,0.00510204081632653
ppo_standalone,-0.0022060245868894333,0.00490166699027684,0.9914483143060625,cpu,991448.3143060625,test_legacy,0.012963914134715537,True,13,-0.45053854683224165,CAT,50000,0.0,0.00510204081632653
ppo_standalone,-0.0022918930967269096,0.0048659885523736025,0.991116546167288,cpu,991116.546167288,test_legacy,0.012963914134715537,True,19,-0.47152775353807325,CAT,50000,0.0,0.00510204081632653
