agent,annualized_return,annualized_volatility,bootstrap_paths,capital_preservation_rate_95pct_hwm,device,final_portfolio_value,fold_id,max_drawdown,meets_95pct_preservation_goal,seed,sharpe_ratio,ticker,timesteps,uncertainty_mode,var_95,var_95_violation_rate
ppo_with_uncertainty_guard,0.26151164144177425,0.2234104471741941,32,0.9355691501644994,cpu,2468055.435044502,test_legacy,0.27509456868335835,False,13,1.0398374614042534,CAT,50000,aleatoric,-0.02077889881837116,0.05
ppo_with_uncertainty_guard,0.3307474301708227,0.29192311761492595,32,0.9248733862963977,cpu,3038044.5680834553,test_legacy,0.3404712697929728,False,19,0.9788214407509926,CAT,50000,aleatoric,-0.027276576502915973,0.05
ppo_with_uncertainty_guard,0.17333919395084513,0.1655186069653406,32,0.938674717853726,cpu,1862003.8775967648,test_legacy,0.21305449196159754,False,23,0.9657738510058831,CAT,50000,aleatoric,-0.015512242584816692,0.05
ppo_with_uncertainty_guard,0.08822494859562754,0.08342361666545488,32,0.9813711358487374,cpu,1389296.2390912084,test_legacy,0.11011303212149992,True,29,1.0134746464170312,CAT,50000,aleatoric,-0.007458483071031807,0.05
ppo_with_uncertainty_guard,0.33135741050898193,0.2842563553656131,32,0.9248734706112144,cpu,3043463.6711160657,test_legacy,0.34046663349305073,False,37,1.0068336765003179,CAT,50000,aleatoric,-0.02701738059873326,0.05
ppo_with_uncertainty_guard,0.30322753141277065,0.2675827098869248,32,0.9325379421337814,cpu,2800921.6280721216,test_legacy,0.3169223357829235,False,42,0.9897640512035959,CAT,50000,aleatoric,-0.025215858983639095,0.05
ppo_with_uncertainty_guard,0.3271179414313621,0.27945345099359764,32,0.9249136499190942,cpu,3005948.035268459,test_legacy,0.3397699900031945,False,53,1.0127249023924525,CAT,50000,aleatoric,-0.02639777362547848,0.05
ppo_with_uncertainty_guard,0.3182369605626467,0.27470615554111893,32,0.9258158360055805,cpu,2928473.6949376324,test_legacy,0.3340258201802805,False,67,1.0057839719560961,CAT,50000,aleatoric,-0.026312944987781518,0.05
ppo_with_uncertainty_guard,0.23174087223558873,0.20807567149534045,32,0.9448334106020065,cpu,2249156.6517020566,test_legacy,0.28813358189558946,False,89,1.0016949675040714,CAT,50000,aleatoric,-0.019293815241515588,0.05
ppo_with_uncertainty_guard,0.22055943965078623,0.3092004011060029,32,0.9639476063725442,cpu,2170791.3184367768,test_legacy,0.3953274130108291,True,7,0.6445955687363337,COPX,50000,aleatoric,-0.030396215466481635,0.05
ppo_with_uncertainty_guard,0.22639755567105566,0.3227204750393693,32,0.9639414989964283,cpu,2211450.309846158,test_legacy,0.39716640607027054,True,13,0.6323768427433267,COPX,50000,aleatoric,-0.031925320354877586,0.05
ppo_with_uncertainty_guard,0.21836064027772772,0.32523886877354724,32,0.9639447280913991,cpu,2155622.9102730076,test_legacy,0.3967402025938658,True,19,0.6072648142812372,COPX,50000,aleatoric,-0.03265072201906589,0.05
ppo_with_uncertainty_guard,0.2129294783587388,0.3300497497036833,32,0.9639414206195391,cpu,2118493.5344935684,test_legacy,0.39722244686489516,True,23,0.5848766660026129,COPX,50000,aleatoric,-0.03348406969654834,0.05
ppo_with_uncertainty_guard,0.23119410226720322,0.3015807273361052,32,0.9639445466061151,cpu,2245276.4699997045,test_legacy,0.3963444072547605,True,29,0.6896475303934034,COPX,50000,aleatoric,-0.028772566289960545,0.05
ppo_with_uncertainty_guard,0.19494104687439598,0.27589937120026187,32,0.9649492567763718,cpu,1998903.6695299423,test_legacy,0.3733541606508577,True,37,0.6455134267257934,COPX,50000,aleatoric,-0.02713275470290961,0.05
ppo_with_uncertainty_guard,0.2077310939886666,0.31449085341699634,32,0.963957783498475,cpu,2083402.5217342237,test_legacy,0.395730068485282,True,42,0.6001553720756811,COPX,50000,aleatoric,-0.030671901375418108,0.05
